PC,IIN,EIN
-0.0024364499895170423,4.80825836058002e-06,1.923303344232008e-05
-0.0024364385455031617,4.809668353916114e-06,1.9238673415664457e-05
-0.0024364283859258395,4.810964432051164e-06,1.9243857728204656e-05
-0.002436419407646028,4.81215558459403e-06,1.924862233837612e-05
-0.0024364115158316147,4.813250107984702e-06,1.9253000431938807e-05
-0.00243640462331106,4.81425565699379e-06,1.925702262797516e-05
-0.00243639864997417,4.8151792926314435e-06,1.9260717170525774e-05
-0.002436393522216971,4.816027526686099e-06,1.9264110106744395e-05
-0.002436389172427796,4.8168063631040416e-06,1.9267225452416166e-05
-0.002436385538511841,4.81752133641108e-06,1.927008534564432e-05
-0.002436382563451571,4.818177547367865e-06,1.927271018947146e-05
-0.002436380194900523,4.818779696040641e-06,1.9275118784162564e-05
-0.002436378384808168,4.819332112459538e-06,1.927732844983815e-05
-0.00243637708907364,4.819838785027077e-06,1.9279355140108307e-05
-0.002436376267226278,4.820303386830301e-06,1.9281213547321204e-05
-0.0024363758821310333,4.820729300000986e-06,1.9282917200003945e-05
-0.002436375899716937,4.821119638259747e-06,1.9284478553038987e-05
-0.002436376288726929,4.821477267771553e-06,1.9285909071086213e-05
-0.0024363770204874585,4.8218048264321914e-06,1.9287219305728766e-05
-0.002436378068696382,4.822104741697635e-06,1.928841896679054e-05
-0.002436379409227772,4.822379247061038e-06,1.928951698824415e-05
-0.0024363810199523597,4.822630397275218e-06,1.9290521589100873e-05
-0.0024363828805724066,4.822860082411993e-06,1.9291440329647973e-05
-0.002436384972469902,4.82307004084357e-06,1.929228016337428e-05
-0.002436387278567051,4.823261871225414e-06,1.9293047484901654e-05
-0.002436389783198096,4.823437043554555e-06,1.929374817421822e-05
-0.0024363924719915863,4.823596909372148e-06,1.929438763748859e-05
-0.0024363953317622722,4.823742711174279e-06,1.9294970844697117e-05
-0.0024363983504118595,4.823875591090511e-06,1.9295502364362045e-05
-0.0024364015168379305,4.823996598885395e-06,1.929598639554158e-05
-0.0024364048208503665,4.82410669933423e-06,1.929642679733692e-05
-0.002436408253094682,4.824206779020653e-06,1.929682711608261e-05
-0.0024364118049817105,4.824297652600161e-06,1.9297190610400644e-05
-0.0024364154686231277,4.824380068570468e-06,1.9297520274281873e-05
-0.0024364192367723413,4.824454714586573e-06,1.929781885834629e-05
-0.0024364231027703153,4.824522222355614e-06,1.9298088889422455e-05
-0.0024364270604959135,4.824583172144e-06,1.9298332688576e-05
-0.0024364311043204093,4.824638096926849e-06,1.9298552387707397e-05
-0.002436435229065809,4.824687486207544e-06,1.9298749944830175e-05
-0.002436439429966677,4.824731789533093e-06,1.929892715813237e-05
-0.002436443702635175,4.824771419729073e-06,1.9299085678916293e-05
-0.0024364480430290494,4.824806755876092e-06,1.929922702350437e-05
-0.0024364524474223257,4.824838146048055e-06,1.929935258419222e-05
-0.002436456912378478,4.824865909830978e-06,1.9299463639323913e-05
-0.0024364614347258695,4.824890340639633e-06,1.9299561362558532e-05
-0.0024364660115352823,4.824911707847982e-06,1.9299646831391928e-05
-0.0024364706400993494,4.8249302587481525e-06,1.929972103499261e-05
-0.0024364753179137405,4.824946220351527e-06,1.9299784881406107e-05
-0.0024364800426599463,4.82495980104449e-06,1.929983920417796e-05
-0.00243648481218953,4.824971192110397e-06,1.929988476844159e-05
-0.0024364896245097274,4.824980569128422e-06,1.9299922276513687e-05
-0.002436494477770268,4.824988093259107e-06,1.9299952373036427e-05
-0.0024364993702513326,4.824993912425679e-06,1.9299975649702717e-05
-0.0024365043003525336,4.824998162399473e-06,1.929999264959789e-05
-0.0024365092665828425,4.8250009677971395e-06,1.9300003871188558e-05
-0.002436514267551381,4.825002442996746e-06,1.9300009771986983e-05
-0.002436519301959,4.825002692979261e-06,1.9300010771917045e-05
-0.0024365243685905828,4.825001814101457e-06,1.930000725640583e-05
-0.0024365294663080085,4.824999894805738e-06,1.929999957922295e-05
-0.0024365345940437198,4.824997016271994e-06,1.9299988065087975e-05
-0.0024365397507948466,4.82499325301617e-06,1.929997301206468e-05
-0.00243654493561783,4.824988673439855e-06,1.929995469375942e-05
-0.0024365501476235137,4.8249833403348555e-06,1.9299933361339422e-05
-0.0024365553859726553,4.8249773113464135e-06,1.9299909245385654e-05
-0.002436560649871825,4.8249706393984226e-06,1.929988255759369e-05
-0.0024365659385696572,4.824963373083724e-06,1.9299853492334895e-05
-0.0024365712513534244,4.824955557022334e-06,1.9299822228089335e-05
-0.00243657658754591,4.824947232190211e-06,1.9299788928760844e-05
-0.0024365819465025436,4.824938436220958e-06,1.9299753744883832e-05
-0.0024365873276087895,4.824929203682677e-06,1.9299716814730707e-05
-0.0024365927302777575,4.824919566331999e-06,1.9299678265327996e-05
-0.00243659815394802,4.824909553347163e-06,1.929963821338865e-05
-0.0024366035980816158,4.824899191541849e-06,1.9299596766167396e-05
-0.0024366090621622282,4.824888505561348e-06,1.929955402224539e-05
-0.002436614545693519,4.8248775180625146e-06,1.9299510072250058e-05
-0.002436620048197604,4.824866249878834e-06,1.9299464999515336e-05
-0.0024366255692136606,4.824854720171824e-06,1.9299418880687297e-05
-0.0024366311082966575,4.824842946569897e-06,1.9299371786279588e-05
-0.00243663666501619,4.824830945295709e-06,1.9299323781182837e-05
-0.0024366422389554164,4.824818731282952e-06,1.9299274925131806e-05
-0.0024366478297100863,4.824806318283447e-06,1.929922527313379e-05
-0.002436653436887651,4.824793718965354e-06,1.9299174875861418e-05
-0.002436659060106451,4.8247809450032126e-06,1.929912378001285e-05
-0.002436664698994971,4.8247680071605e-06,1.9299072028642e-05
-0.002436670353191161,4.8247549153653245e-06,1.9299019661461298e-05
-0.0024366760223418125,4.824741678779818e-06,1.929896671511927e-05
-0.0024366817061019902,4.8247283058637485e-06,1.9298913223454994e-05
-0.002436687404134509,4.824714804432834e-06,1.9298859217731337e-05
-0.0024366931161094577,4.824701181712198e-06,1.929880472684879e-05
-0.0024366988417037615,4.824687444385359e-06,1.9298749777541435e-05
-0.002436704580600782,4.824673598639145e-06,1.929869439455658e-05
-0.00243671033248995,4.824659650204846e-06,1.9298638600819385e-05
-0.0024367160970664293,4.8246456043959415e-06,1.9298582417583766e-05
-0.002436721874030809,4.824631466142665e-06,1.929852586457066e-05
-0.0024367276630888187,4.824617240023687e-06,1.9298468960094747e-05
-0.002436733463951073,4.824602930295145e-06,1.929841172118058e-05
-0.0024367392763328284,4.824588540917249e-06,1.9298354163668997e-05
-0.00243674509995377,4.824574075578657e-06,1.9298296302314628e-05
-0.0024367509345378058,4.8245595377188095e-06,1.9298238150875238e-05
-0.002436756779812885,4.824544930548398e-06,1.9298179722193593e-05
-0.0024367626355108266,4.824530257068117e-06,1.9298121028272467e-05
-0.0024367685013671637,4.82451552008584e-06,1.929806208034336e-05
-0.0024367743771210003,4.8245007222323666e-06,1.9298002888929466e-05
-0.0024367802625148752,4.8244858659758396e-06,1.9297943463903358e-05
-0.002436786157294644,4.824470953634958e-06,1.9297883814539832e-05
-0.0024367920612093632,4.824455987391082e-06,1.9297823949564327e-05
-0.0024367979740111856,4.824440969299319e-06,1.9297763877197277e-05
-0.0024368038954552663,4.824425901298687e-06,1.929770360519475e-05
-0.00243680982529967,4.824410785221417e-06,1.929764314088567e-05
-0.00243681576330529,4.82439562280148e-06,1.929758249120592e-05
-0.002436821709235771,4.8243804156823966e-06,1.9297521662729586e-05
-0.0024368276628574377,4.8243651654243945e-06,1.9297460661697578e-05
-0.002436833623939229,4.8243498735109604e-06,1.9297399494043842e-05
-0.002436839592252634,4.824334541354846e-06,1.9297338165419385e-05
-0.002436845567571637,4.82431917030357e-06,1.929727668121428e-05
-0.0024368515496726614,4.824303761644457e-06,1.9297215046577827e-05
