V_E1,V_P1,V_S1,V_V1
0.0017898764260462483,-7.101031145492095e-05,-1.9953457287177746e-05,0.0
0.001789830550926379,-7.100977582374254e-05,-1.9953279900479493e-05,0.0
0.0017897859161648902,-7.100922832378455e-05,-1.9953105401958788e-05,0.0
0.0017897430557050108,-7.100869256115511e-05,-1.99529357424343e-05,0.0
0.001789702260325356,-7.100818500031813e-05,-1.9952772197082537e-05,0.0
0.0017896636268704346,-7.100771341976874e-05,-1.995261534603658e-05,0.0
0.001789627058250649,-7.10072769120333e-05,-1.9952465074386098e-05,0.0
0.001789592263442295,-7.100686588366936e-05,-1.995232057217734e-05,0.0
0.0017895587574875622,-7.100646205526578e-05,-1.9952180334413145e-05,0.0
0.0017895258614945336,-7.100603846144259e-05,-1.9952042161052923e-05,0.0
0.0017894931643158301,-7.100557877614317e-05,-1.995190474090219e-05,0.0
0.0017894615111569512,-7.100512149237989e-05,-1.995177108762103e-05,0.0
0.0017894312125222617,-7.100468441173312e-05,-1.995164239294187e-05,0.0
0.001789402418131198,-7.10042774391875e-05,-1.9951519267906766e-05,0.0
0.0017893751567712433,-7.10039041861308e-05,-1.995140187861431e-05,0.0
0.0017893493362979272,-7.100356197035401e-05,-1.9951289946219634e-05,0.0
0.0017893247436348255,-7.100324181605119e-05,-1.9951182746934402e-05,0.0
0.0017893010447735615,-7.100292845381963e-05,-1.995107911202681e-05,0.0
0.0017892777847738036,-7.100260032065974e-05,-1.9950977427821596e-05,0.0
0.0017892547402084064,-7.100224718608263e-05,-1.995087689020874e-05,0.0
0.0017892323680735462,-7.100189386653969e-05,-1.9950779165884025e-05,0.0
0.001789210945208819,-7.100155663583384e-05,-1.995068530304364e-05,0.0
0.0017891906474642848,-7.10012463234862e-05,-1.995059597065193e-05,0.0
0.001789171551890684,-7.100096842112884e-05,-1.9950511466081385e-05,0.0
0.001789153636739438,-7.100072308250471e-05,-1.9950431715112644e-05,0.0
0.0017891367814626496,-7.10005051234677e-05,-1.9950356271934487e-05,0.0
0.0017891207667131018,-7.100030402198263e-05,-1.9950284319143855e-05,0.0
0.0017891052743442594,-7.100010391812525e-05,-1.9950214667745823e-05,0.0
0.0017890898874102672,-7.099988361408221e-05,-1.995014575715362e-05,0.0
0.0017890741717417565,-7.099962129512108e-05,-1.9950075928813e-05,0.0
