E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
7.943597424268452e-05,0.00012622724489765963,0.000190568070506621,-5.711450120599311e-06,0.0013414407271914442,0.0008362482142894632,0.0004485083194055259,0.0010976192179194524,0.0005411250828820153,0.00026283605642451194,0.00010934767267001474,8.888622388731445e-05,0.0003641400012304715,-8.901127362886209e-05,0.00012727228790205828,-2.9999867247016363e-05
7.91676827940993e-05,0.00012606903147895795,0.00019048867773628893,-5.7381743870261885e-06,0.0013411780983658675,0.0008353606159499394,0.00044833160966779563,0.00109751133031696,0.0005408653683575506,0.00026267952938376717,0.00010925548213053208,8.879616979433982e-05,0.00036338308259643945,-8.995095047212099e-05,0.00012700127793608803,-3.0274267657998276e-05
7.890788052844591e-05,0.00012591514057308636,0.0001904105201390697,-5.763922236460292e-06,0.0013409149370491463,0.000834496419557279,0.0004481574151015001,0.0010974006927873445,0.0005406129689690751,0.00026252851538291114,0.00010916594538027064,8.870889634449429e-05,0.00036264878101239476,-9.085798402032024e-05,0.00012673859925250414,-3.053928173138562e-05
7.865645473513762e-05,0.00012576561205077322,0.0001903337806571759,-5.788722430410452e-06,0.0013406526568950912,0.0008336559943319668,0.0004479861890209304,0.0010972883776372818,0.0005403681357475251,0.0002623830389944025,0.00010907909922344293,8.862440185012323e-05,0.00036193695995928,-9.173325354175912e-05,0.0001264841857654443,-3.079515962965018e-05
7.841327415683518e-05,0.00012562046044983818,0.00019025860587310964,-5.812603525274854e-06,0.0013403924338186498,0.0008328395464771983,0.0004478182970234926,0.0010971752810021588,0.0005401310323735565,0.00026224308514585847,0.00010899496071709773,8.854267073380989e-05,0.0003612474085613336,-9.25776350383114e-05,0.00012623794525345642,-3.104215010212933e-05
7.817819227761288e-05,0.00012547967885453154,0.00019018511125009854,-5.835593792029218e-06,0.001340135239701834,0.000832047143857533,0.0004476540295431028,0.0010970621485500997,0.0005399017491626768,0.000262108606064281,0.0001089135303035877,8.846367591285663e-05,0.00036057985366442114,-9.339199908577504e-05,0.0001259997637339935,-3.128049999389174e-05
7.795105017439765e-05,0.0001253432422544951,0.00019011338565961,-5.857721148485416e-06,0.001339881871494214,0.0008312787373538577,0.00044749361270760636,0.001096949597553332,0.0005396803150848415,0.0002619795272264633,0.00010883479451429325,8.838738084279452e-05,0.0003599339703089723,-9.4177208928087e-05,0.00012576950925361407,-3.1510453807475954e-05
7.77316789874896e-05,0.0001252111104516171,0.0001900434952912502,-5.879013102465695e-06,0.0013396329763270165,0.0008305341793331084,0.0004473372177251209,0.0010968381358303,0.0005394667080834896,0.0002618557524493633,0.00010875872830103502,8.83137412666795e-05,0.0003593093908053525,-9.493411880215394e-05,0.00012554703516906882,-3.1732253313458216e-05
7.75199020588793e-05,0.00012508323057421555,0.00018997548702785364,-5.899496704463884e-06,0.001339389073178425,0.000829813239614188,0.0004471849689949632,0.001096728177993917,0.0005392608639242396,0.000261737168236803,0.00010868529704434995,8.82427067106726e-05,0.00035870571259281404,-9.566357247210616e-05,0.00012533218298490566,-3.194613720607335e-05
7.731553678086809e-05,0.0001249595392502503,0.00018990939135765447,-5.919198508558171e-06,0.0013391505715565685,0.0008291156192616839,0.0004470369511132382,0.0010966200593821827,0.0005390626837731026,0.00026162364748361094,0.00010861445828145199,8.81742217609508e-05,0.000358122505039819,-9.636640195365078e-05,0.0001251247848048573,-3.215234080036411e-05
7.711839619206965e-05,0.000124839964484517,0.00018984522488591236,-5.938144540505492e-06,0.001338917787604671,0.0008284409624955153,0.00044689321492084785,0.0010965140479959814,0.0005388720406775704,0.0002615150526250113,0.00010854616319114022,8.810822715225515e-05,0.0003575593153231282,-9.70434264108995e-05,0.00012492466544695264,-3.2351095767570797e-05
