E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3,S4,V1,V2,V3,V4
-1.3599925250153509e-05,1.463576628871378e-05,0.0002113189849866789,-1.229668312989828e-05,0.0011411033575707344,0.0006959845486003436,1.344514961334186e-05,0.0012946455056187032,0.000646596130398565,0.0003159875110593544,0.0001143759161505739,9.265713659495798e-05,0.0003770153861693859,-7.59553277156584e-05,1.6675849165036223e-05,-1.314140345024198e-06
-1.3846655701314514e-05,1.4901043874947471e-05,0.00021515047690257155,-1.2519732671438673e-05,0.0011617931628581071,0.000708603614011253,1.3688791122566612e-05,0.001318119534172431,0.0006583198997167661,0.0003217168899129865,0.00011644977546197379,9.433716767328455e-05,0.00038385112323486783,-7.733260097410105e-05,1.6978202483302727e-05,-1.3379738617140446e-06
-1.4076943912228428e-05,1.5148621272464251e-05,0.00021872643349189514,-1.2727914736642493e-05,0.0011811031025865885,0.0007203810665539653,1.3916171130845336e-05,0.0013400280340409518,0.0006692617821050018,0.0003270641663407735,0.00011838532847805481,9.590515480820538e-05,0.0003902309569750916,-7.861802835591036e-05,1.7260390654105097e-05,-1.3602184136789633e-06
-1.4291037777946669e-05,1.5378766086894884e-05,0.0002220507143292066,-1.2921453583562034e-05,0.0011990540182701005,0.0007313296188850981,1.4127535749494854e-05,0.0013603946494945513,0.0006794335865943947,0.0003320351110673735,0.00012018466389377462,9.736279018071016e-05,0.00039616177340901117,-7.981299677978132e-05,1.7522718277362697e-05,-1.3808979800022343e-06
-1.4490114850505664e-05,1.559274708014047e-05,0.00022514163058677577,-1.3101414183521189e-05,0.0012157447878686058,0.0007415095786132957,1.432405075771143e-05,0.001379331562391877,0.0006888913410383475,0.0003366571045668672,0.00012185769216838898,9.871810254178387e-05,0.0004016762419278192,-8.092408729664454e-05,1.776663035736571e-05,-1.400126395622817e-06
-1.467545815464644e-05,1.57919466080776e-05,0.00022801913296819707,-1.3268956855148064e-05,0.001231283142665368,0.0007509866537461819,1.450698635866726e-05,0.0013969609983209032,0.0006976960900663766,0.00034095997878260363,0.00012341521113474284,9.997983947426637e-05,0.0004068099570662748,-8.195847021441431e-05,1.7993701269365056e-05,-1.4180276875303891e-06
-1.484804654525249e-05,1.5977419380892572e-05,0.00023069844305868592,-1.342496683357213e-05,0.0012457512774113218,0.0007598109773750703,1.4677311761563765e-05,0.0014133762100441989,0.0007058944082723428,0.00034496649415106354,0.00012486545907109282,0.00010115467500007125,0.00041159007604054347,-8.292161615401335e-05,1.8205132201838404e-05,-1.434696480485731e-06
-1.5008774072444351e-05,1.6150128701762497e-05,0.00023319346343651207,-1.3570252658201434e-05,0.0012592242643603773,0.0007680283383417693,1.4835912172649356e-05,0.0014286623697073182,0.0007135288343906483,0.00034869743884252934,0.00012621596038523962,0.00010224870481811472,0.00041604140278649797,-8.381852169820966e-05,1.8402020256327497e-05,-1.4502192005211233e-06
-1.5158449981579568e-05,1.631094646685511e-05,0.00023551677767299947,-1.3705546172722592e-05,0.0012717700532694181,0.0007756801812385796,1.4983588795219654e-05,0.0014428965688387948,0.0007206378712962343,0.00035217162876108484,0.0001274735256145285,0.00010326744630431581,0.0004201863879597197,-8.465370939161646e-05,1.8585358447438143e-05,-1.464674074940347e-06
-1.5297798713252722e-05,1.6460653165328967e-05,0.00023767965033252627,-1.3831502525100801e-05,0.0012834494713983003,0.0007828036064082953,1.5121058829617327e-05,0.0014561478183501494,0.0007272559860045823,0.000355405907544615,0.00012864425142584905,0.00010421583851159569,0.00042404512893549695,-8.543122774069229e-05,1.8756035702840208e-05,-1.4781311323186836e-06
-1.542745990329541e-05,1.6599937879333273e-05,0.00023969202697252497,-1.3948700167579835e-05,0.0012943162235098547,0.0007894313699442025,1.5248955473232172e-05,0.0014684770485358788,0.0007334136096717142,0.00035841514656480657,0.00012973352061563506,0.00010509824216987851,0.00042763536980882684,-8.615465121374099e-05,1.8914836863267637e-05,-1.4906522025029152e-06
