E1,E2,E3,E4,P1,P2,P3,P4
0.0001937208652786709,0.0002590052438015918,0.0003602487791112381,-8.531085169448703e-06,0.002509907998095915,0.0016957857683030102,0.0008480907055080824,0.0020228066926322114
0.0001937209043123924,0.00025900529457964977,0.0003602488280492786,-8.531079019198967e-06,0.0025099084013557316,0.0016957860094207232,0.000848090829258149,0.002022806910804221
0.0001937209478057069,0.0002590053485813566,0.0003602488687455611,-8.531068631148818e-06,0.0025099087975508365,0.0016957862255670589,0.0008480909322124932,0.0020228071203774313
0.0001937209957332907,0.000259005405790629,0.0003602489012547743,-8.531054031240037e-06,0.0025099091867598782,0.0016957864169170242,0.0008480910145064824,0.002022807321427551
0.00019372104805847525,0.0002590054661824002,0.0003602489256489622,-8.531035255355594e-06,0.002509909569064973,0.0016957865836951425,0.0008480910763199153,0.0020228075140424247
0.00019372110473324695,0.00025900552972261986,0.0003602489420175234,-8.531012349319648e-06,0.002509909944551703,0.0016957867261754556,0.0008480911178770236,0.0020228076983220275
0.00019372116569824728,0.00025900559636825364,0.00036024895046721185,-8.530985368897554e-06,0.0025099103133091184,0.0016957868446815217,0.0008480911394464709,0.0020228078743784687
0.00019372123088277275,0.00025900566606728377,0.000360248951122136,-8.530954379795863e-06,0.0025099106754297353,0.0016957869395864175,0.0008480911413413524,0.0020228080423359894
0.00019372130020477502,0.0002590057387587088,0.00036024894412375934,-8.530919457662312e-06,0.0025099110310095388,0.001695787011312736,0.0008480911239191969,0.0020228082023309646
0.00019372137357086066,0.00025900581437254323,0.0003602489296309003,-8.530880688085833e-06,0.002509911380147979,0.0016957870603325881,0.0008480910875819643,0.0020228083545119017
0.00019372145087629124,0.00025900589282981825,0.00036024890781973234,-8.530838166596555e-06,0.002509911722947972,0.0016957870871676032,0.0008480910327760466,0.0020228084990394405
0.00019372153200498363,0.0002590059740425812,0.00036024887888378365,-8.530791998665799e-06,0.002509912059515905,0.0016957870923889268,0.0008480909599922685,0.002022808636086355
0.00019372161682950948,0.0002590060579138956,0.00036024884303393744,-8.530742299706075e-06,0.0025099123899616277,0.0016957870766172221,0.0008480908697658869,0.0020228087658375514
0.0001937217052110956,0.0002590061443378417,0.0003602488004984318,-8.530689195071086e-06,0.0025099127143984592,0.0016957870405226699,0.000848090762676591,0.002022808888490068
0.00019372179699962396,0.00025900623319951546,0.00036024875152285965,-8.530632820055732e-06,0.0025099130329431854,0.0016957869848249684,0.0008480906393485018,0.0020228090042530775
0.00019372189203363123,0.00025900632437502987,0.0003602486963701689,-8.530573319896103e-06,0.0025099133457160594,0.0016957869102933335,0.0008480905004501724,0.002022809113347884
0.00019372199014030953,0.00025900641773151333,0.00036024863532066253,-8.530510849769478e-06,0.002509913652840801,0.0016957868177464976,0.0008480903466945886,0.0020228092160079255
0.00019372209113550573,0.00025900651312711127,0.00036024856867199824,-8.530445574794339e-06,0.0025099139544445957,0.0016957867080527127,0.0008480901788391683,0.002022809312478773
0.00019372219482372197,0.00025900661041098526,0.0003602484967391886,-8.530377670030354e-06,0.002509914250658098,0.0016957865821297456,0.000848089997685761,0.0020228094030181297
0.00019372230099811525,0.00025900670942331295,0.00036024841985460125,-8.530307320478384e-06,0.0025099145416154277,0.0016957864409448819,0.0008480898040806495,0.002022809487895832
0.00019372240944049771,0.0002590068099952885,0.0003602483383679587,-8.53023472108048e-06,0.0025099148274541736,0.0016957862855149245,0.0008480895989145478,0.0020228095673938493
0.00019372251992133647,0.00025900691194912233,0.0003602482526463383,-8.530160076719898e-06,0.00250991510831539,0.001695786116906194,0.0008480893831226024,0.0020228096418062834
0.00019372263219975382,0.0002590070150980412,0.00036024816307417246,-8.53008360222107e-06,0.0025099153843435975,0.001695785936234528,0.0008480891576843926,0.0020228097114393705
0.00019372274602352698,0.00025900711924628804,0.0003602480700532483,-8.530005522349631e-06,0.002509915655686787,0.0016957857446652815,0.0008480889236239286,0.0020228097766114774
0.00019372286112908827,0.00025900722418912225,0.0003602479740027082,-8.529926071812411e-06,0.0025099159224964114,0.0016957855434133271,0.0008480886820096541,0.002022809837653106
0.00019372297724152494,0.00025900732971281945,0.00036024787535904887,-8.529845495257422e-06,0.002509916184927395,0.0016957853337430551,0.0008480884339544445,0.002022809894906889
0.00019372309407457956,0.00025900743559467156,0.0003602477745761226,-8.529764047273885e-06,0.002509916443138128,0.0016957851169683725,0.000848088180615607,0.002022809948727594
0.00019372321133064943,0.00025900754160298686,0.00036024767212513616,-8.529681992392197e-06,0.002509916697290465,0.0016957848944527054,0.0008480879231948816,0.0020228099994821194
0.0001937233287007871,0.00025900764749708986,0.0003602475684946514,-8.529599605083962e-06,0.002509916947549732,0.0016957846676089949,0.0008480876629384403,0.002022810047549499
0.00019372344586470006,0.0002590077530273215,0.000360247464190585,-8.529517169761964e-06,0.002509917194084717,0.0016957844378997012,0.0008480874011368872,0.0020228100933208973
0.00019372356249075095,0.0002590078579350389,0.00036024735973620855,-8.529434980780188e-06,0.00250991743706768,0.0016957842068368021,0.0008480871391252588,0.0020228101371996135
0.0001937236782359573,0.00025900796195261545,0.0003602472556721487,-8.52935334243381e-06,0.0025099176766743437,0.0016957839759817917,0.0008480868782830236,0.0020228101796010774
0.00019372379274599185,0.00025900806480344096,0.000360247152556387,-8.5292725689592e-06,0.002509917913083902,0.0016957837469456817,0.0008480866200340824,0.002022810220952854
0.00019372390565518228,0.00025900816620192166,0.0003602470509642596,-8.529192984533919e-06,0.002509918146479011,0.0016957835213890027,0.0008480863658467679,0.00202281026169464
0.00019372401658651137,0.00025900826585347977,0.0003602469514884579,-8.529114923276723e-06,0.002509918377045798,0.0016957833010218014,0.0008480861172338459,0.002022810302278265
0.00019372412515161692,0.000259008363454554,0.00036024685473902825,-8.529038729247557e-06,0.0025099186049738547,0.0016957830876036415,0.0008480858757525129,0.002022810343167692
0.00019372423095079177,0.00025900845869259944,0.0003602467613433716,-8.528964756447563e-06,0.0025099188304562414,0.0016957828829436057,0.0008480856430043993,0.002022810384839017
0.0001937243335729838,0.0002590085512460874,0.00036024667194624403,-8.528893368819074e-06,0.0025099190536894836,0.0016957826889002936,0.0008480854206355667,0.002022810427780467
0.00019372443259579598,0.0002590086407845053,0.00036024658720975656,-8.528824940245616e-06,0.002509919274873576,0.0016957825073818209,0.0008480852103365086,0.002022810472492405
0.00019372452758548628,0.0002590087269683573,0.000360246507813375,-8.528759854551903e-06,0.002509919494211979,0.0016957823403458221,0.0008480850138421517,0.002022810519487325
0.00019372461809696775,0.00025900880944916343,0.0003602464344539201,-8.528698505503853e-06,0.0025099197119116197,0.0016957821897994497,0.0008480848329318538,0.0020228105692898534
0.00019372470367380842,0.00025900888786946043,0.0003602463678455676,-8.528641296808572e-06,0.0025099199281828936,0.0016957820577993715,0.0008480846694294063,0.002022810622436751
0.0001937247838482315,0.00025900896186280097,0.0003602463087198481,-8.528588642114348e-06,0.0025099201432396607,0.0016957819464517752,0.0008480845252030314,0.0020228106794769113
0.00019372485814111512,0.0002590090310537541,0.0003602462578256472,-8.528540965010677e-06,0.0025099203572992515,0.001695781857912364,0.0008480844021653841,0.002022810740971359
0.00019372492606199243,0.0002590090950579055,0.0003602462159292054,-8.528498699028245e-06,0.0025099205705824603,0.0016957817943863594,0.0008480843022735517,0.0020228108074932527
0.00019372498710905177,0.0002590091534818569,0.0003602461838141179,-8.52846228763892e-06,0.0025099207833135504,0.0016957817581285002,0.0008480842275290537,0.002022810879627886
0.00019372504076913642,0.00025900920592322616,0.000360246162281335,-8.52843218425578e-06,0.0025099209957202503,0.001695781751443043,0.0008480841799778414,0.0020228109579726815
0.00019372508651774474,0.0002590092519706477,0.0003602461521491618,-8.52840885223308e-06,0.0025099212080337573,0.0016957817766837613,0.0008480841617102986,0.0020228110431371976
0.00019372512381903012,0.0002590092912037724,0.0003602461542532587,-8.528392764866275e-06,0.0025099214204887346,0.0016957818362539462,0.0008480841748612415,0.0020228111357431236
0.00019372515212580098,0.00025900932319326695,0.0003602461694466404,-8.528384405392014e-06,0.0025099216333233135,0.0016957819326064065,0.0008480842216099182,0.0020228112364242845
0.00019372517087952085,0.0002590093475008148,0.00036024619859967706,-8.528384266988138e-06,0.002509921846779091,0.0016957820682434676,0.0008480843041800092,0.0020228113458266354
0.00019372517951030824,0.00025900936367911556,0.00036024624260009344,-8.528392852773677e-06,0.002509922061101132,0.001695782245716974,0.0008480844248396269,0.002022811464608265
0.00019372517743693673,0.00025900937127188497,0.00036024630235296926,-8.528410675808859e-06,0.0025099222765379674,0.0016957824676282853,0.0008480845859013161,0.002022811593439396
0.00019372516406683494,0.00025900936981385536,0.0003602463787807392,-8.528438259095102e-06,0.0025099224933415962,0.001695782736628281,0.0008480847897220535,0.002022811733002383
0.00019372513879608656,0.0002590093588307752,0.0003602464728231929,-8.528476135575017e-06,0.0025099227117674834,0.0016957830554173564,0.000848085038703249,0.0020228118839917134
0.0001937251010163725,0.0002590093378442123,0.00036024658542109376,-8.5285248426771e-06,0.002509922932074091,0.0016957834267008658,0.0008480853352573323,0.002022812047099621
0.0001937250531148136,0.0002590093084760097,0.0003602467106812676,-8.528582536777383e-06,0.002509923154229578,0.001695783834530907,0.0008480856676271224,0.0020228122170866123
0.0001937249977939178,0.0002590092726693141,0.0003602468428326354,-8.528647026082222e-06,0.0025099233778622127,0.001695784263056266,0.0008480860234510129,0.00202281238908116
