E1,E2,E3,E4,P1,P2,P3,P4,S1,S2,S3
0.000877459,0.0008777333,0.0008779752,0.00087693275,0.0013175893,0.0013115144,0.001306365,0.0013147249,0.0013504133,0.0013490121,0.0013481362
0.00091279834,0.0009130981,0.00091336406,0.0009122226,0.0013588199,0.001352212,0.0013466154,0.0013557038,0.0014151543,0.0014136143,0.0014126519
0.0009484197,0.00094874646,0.0009490381,0.0009477914,0.0013997585,0.0013925891,0.0013865216,0.0013963771,0.0014811956,0.0014795071,0.0014784524
0.0009843039,0.0009846593,0.0009849783,0.00098362,0.0014403863,0.0014326262,0.0014260642,0.0014367258,0.0015485232,0.0015466765,0.0015455234
0.0010204326,0.0010208183,0.0010211662,0.0010196898,0.0014806862,0.0014723059,0.0014652252,0.0014767327,0.0016171237,0.0016151087,0.0016138509
0.0010567878,0.0010572054,0.0010575841,0.0010559829,0.0015206428,0.0015116121,0.0015039886,0.0015163819,0.0016869836,0.0016847898,0.0016834209
0.0010933521,0.0010938032,0.0010942146,0.0010924818,0.0015602418,0.0015505305,0.0015423397,0.0015556592,0.0017580894,0.0017557059,0.0017542193
0.0011301086,0.001130595,0.001131041,0.0011291694,0.0015994706,0.0015890482,0.0015802651,0.0015945518,0.0018304279,0.0018278436,0.0018262323
0.0011670409,0.0011675643,0.0011680468,0.0011660294,0.001638318,0.0016271533,0.0016177531,0.0016330483,0.0019039859,0.0019011892,0.0018994461
0.0012041332,0.0012046953,0.0012052164,0.0012030457,0.0016767735,0.0016648354,0.001654793,0.0016711382,0.00197875,0.0019757294,0.0019738472
0.0012413699,0.0012419728,0.0012425344,0.0012402029,0.0017148285,0.0017020853,0.0016913756,0.0017088125,0.0020547078,0.0020514508,0.002049422
0.0012787363,0.0012793817,0.0012799859,0.0012774861,0.0017524749,0.0017388948,0.0017274925,0.0017460634,0.0021318463,0.00212834,0.002126157
0.0013162177,0.0013169075,0.0013175565,0.0013148806,0.001789706,0.0017752569,0.0017631367,0.0017828835,0.0022101523,0.0022063844,0.0022040391
0.0013538002,0.0013545363,0.0013552323,0.0013523723,0.0018265155,0.0018111656,0.0017983019,0.0018192672,0.0022896137,0.0022855706,0.002283055
0.0013914702,0.0013922545,0.0013929998,0.0013899477,0.0018628988,0.0018466156,0.0018329831,0.0018552092,0.0023702176,0.0023658858,0.0023631917
0.0014292145,0.001430049,0.0014308458,0.0014275935,0.0018988516,0.0018816026,0.0018671759,0.0018907054,0.0024519516,0.0024473174,0.002444436
0.0014670204,0.001467907,0.0014687577,0.001465297,0.0019343705,0.0019161232,0.0019008769,0.0019257524,0.0025348035,0.0025298523,0.0025267752
0.0015048755,0.0015058162,0.0015067232,0.0015030456,0.001969453,0.0019501747,0.0019340833,0.0019603474,0.0026187608,0.0026134783,0.0026101964
0.0015427677,0.0015437648,0.0015447305,0.0015408273,0.002004097,0.001983755,0.0019667933,0.0019944885,0.0027038115,0.0026981828,0.0026946869
0.0015806857,0.0015817411,0.0015827679,0.0015786308,0.0020383014,0.0020168629,0.0019990057,0.0020281747,0.0027899435,0.0027839532,0.0027802342
0.0016186183,0.001619734,0.0016208244,0.0016164446,0.0020720654,0.0020494976,0.0020307198,0.002061405,0.0028771446,0.0028707774,0.0028668258
0.0016565544,0.0016577326,0.0016588893,0.0016542579,0.0021053888,0.0020816592,0.0020619356,0.0020941794,0.0029654033,0.0029586433,0.0029544493
0.0016944837,0.0016957265,0.0016969522,0.0016920601,0.0021382722,0.0021133479,0.0020926537,0.0021264981,0.0030547075,0.0030475385,0.0030430923
0.0017323961,0.0017337056,0.0017350027,0.0017298412,0.0021707162,0.0021445646,0.002122875,0.0021583622,0.0031450456,0.0031374511,0.0031327428
0.0017702818,0.0017716602,0.0017730314,0.0017675913,0.0022027222,0.0021753109,0.0021526015,0.0021897731,0.003236406,0.0032283694,0.0032233885
0.0018081313,0.0018095807,0.0018110288,0.001805301,0.0022342922,0.0022055884,0.002181835,0.0022207326,0.0033287774,0.0033202814,0.0033150173
0.0018459356,0.0018474582,0.0018489858,0.0018429612,0.0022654282,0.0022353996,0.002210578,0.0022512428,0.003422148,0.0034131755,0.0034076176
0.0018836857,0.0018852837,0.0018868936,0.0018805629,0.0022961325,0.002264747,0.0022388333,0.0022813063,0.0035165066,0.0035070397,0.0035011775
0.0019213732,0.0019230489,0.0019247439,0.0019180976,0.0023264082,0.0022936335,0.0022666042,0.002310926,0.0036118422,0.0036018628,0.0035956854
0.0019589898,0.0019607453,0.0019625283,0.0019555571,0.0023562582,0.0023220626,0.002293894,0.0023401054,0.0037081433,0.0036976333,0.0036911294
