E1,E2,E3,E4
0.000226720196864168,0.00028475146642826924,0.00040519005661903215,1.123339809476229e-05
0.0002267198322113588,0.00028475100175283613,0.00040518942827414675,1.123339809476229e-05
0.00022671945448912402,0.0002847505204230876,0.00040518877740890354,1.1233398094762288e-05
0.00022671906450072947,0.00028475002346262194,0.00040518810540743594,1.1233398094762288e-05
0.0002267186630376866,0.00028474951188005895,0.0004051874136336233,1.1233398094762288e-05
0.00022671825087975262,0.00028474898666903996,0.00040518670343109075,1.1233398094762288e-05
0.00022671782879493045,0.000284748448808228,0.00040518597612320935,1.1233398094762286e-05
0.00022671739753946885,0.0002847478992613075,0.000405185233013096,1.1233398094762286e-05
0.00022671695785786216,0.00028474733897698474,0.00040518447538361334,1.1233398094762286e-05
0.00022671651048285056,0.00028474676888898736,0.0004051837044973699,1.1233398094762285e-05
0.0002267160561354199,0.0002847461899160647,0.0004051829215967201,1.1233398094762285e-05
0.00022671559552480178,0.0002847456029619876,0.000405182127903764,1.1233398094762285e-05
0.0002267151293484736,0.0002847450089155486,0.0004051813246203478,1.1233398094762283e-05
0.0002267146582921584,0.00028474440865056176,0.00040518051292806335,1.1233398094762283e-05
0.00022671418302982498,0.00028474380302586266,0.00040517969398824825,1.1233398094762283e-05
0.0002267137042236879,0.0002847431928853087,0.00040517886894198625,1.1233398094762281e-05
0.00022671322252420742,0.00028474257905777855,0.0004051780389101066,1.1233398094762281e-05
0.00022671273857008956,0.00028474196235717266,0.0004051772049931846,1.1233398094762281e-05
0.00022671225298828603,0.00028474134358241304,0.00040517636827154134,1.123339809476228e-05
0.00022671176639399432,0.0002847407235174433,0.00040517552980524364,1.123339809476228e-05
0.00022671127939065768,0.00028474010293122855,0.0004051746906341043,1.123339809476228e-05
0.00022671079256996498,0.00028473948257775553,0.00040517385177768185,1.123339809476228e-05
0.00022671030651185092,0.0002847388631960327,0.0004051730142352808,1.1233398094762278e-05
0.00022670982178449588,0.0002847382455100899,0.0004051721789859514,1.1233398094762278e-05
0.00022670933894432602,0.0002847376302289786,0.00040517134698848966,1.1233398094762278e-05
0.00022670885853601322,0.00028473701804677205,0.00040517051918143764,1.1233398094762276e-05
0.00022670838109247507,0.0002847364096425648,0.00040516969648308305,1.1233398094762276e-05
0.00022670790713487485,0.0002847358056804731,0.00040516887979145943,1.1233398094762276e-05
0.0002267074371726217,0.0002847352068096349,0.00040516806998434636,1.1233398094762275e-05
0.00022670697170337035,0.0002847346136642096,0.000405167267919269,1.1233398094762275e-05
0.00022670651121302143,0.00028473402686337825,0.00040516647443349866,1.1233398094762275e-05
0.0002267060561757211,0.0002847334470113434,0.0004051656903440522,1.1233398094762273e-05
0.00022670560705386145,0.0002847328746973293,0.0004051649164476923,1.1233398094762273e-05
0.0002267051642980801,0.0002847323104955818,0.00040516415352092775,1.1233398094762273e-05
0.00022670472834726064,0.0002847317549653682,0.00040516340232001297,1.1233398094762271e-05
0.00022670429962853215,0.00028473120865097745,0.0004051626635809483,1.1233398094762271e-05
0.00022670387855726963,0.0002847306720817201,0.00040516193801947987,1.1233398094762271e-05
0.0002267034655370937,0.0002847301457719283,0.00040516122633109966,1.1233398094762271e-05
0.0002267030609598708,0.0002847296302209558,0.0004051605291910456,1.123339809476227e-05
0.000226702665205713,0.0002847291259131778,0.0004051598472543012,1.123339809476227e-05
0.00022670227864297817,0.0002847286333179913,0.0004051591811555961,1.123339809476227e-05
0.00022670190162826995,0.0002847281528898147,0.0004051585315094056,1.123339809476227e-05
0.00022670153450643762,0.000284727685068088,0.00040515789890995077,1.1233398094762268e-05
0.00022670117761057625,0.0002847272302772731,0.0004051572839311988,1.1233398094762268e-05
0.00022670083126202661,0.00028472678892685295,0.0004051566871268625,1.1233398094762268e-05
0.00022670049577037525,0.0002847263614113325,0.0004051561090304005,1.1233398094762268e-05
0.00022670017143345444,0.00028472594811023816,0.0004051555501550173,1.1233398094762266e-05
0.0002266998585373421,0.0002847255493881179,0.00040515501099366337,1.1233398094762266e-05
0.000226699557356362,0.0002847251655945413,0.0004051544920190349,1.1233398094762266e-05
0.00022669926815308358,0.0002847247970640995,0.00040515399368357385,1.1233398094762266e-05
0.00022669899117832204,0.00028472444411640525,0.0004051535164194683,1.1233398094762266e-05
0.00022669872667113828,0.0002847241070560929,0.0004051530606386517,1.1233398094762266e-05
0.00022669847485883897,0.00028472378617281843,0.0004051526267328038,1.1233398094762264e-05
0.00022669823595697645,0.00028472348174125926,0.00040515221507335,1.1233398094762264e-05
0.00022669801016934887,0.00028472319402111446,0.00040515182601146146,1.1233398094762264e-05
0.00022669779768800011,0.00028472292325710483,0.0004051514598780552,1.1233398094762264e-05
0.00022669759869321972,0.00028472266967897254,0.0004051511169837943,1.1233398094762264e-05
0.000226697413353543,0.0002847224335014815,0.0004051507976190873,1.1233398094762264e-05
0.00022669724182575098,0.0002847222149244171,0.000405150502054089,1.1233398094762263e-05
0.00022669708425487048,0.0002847220141325863,0.0004051502305386997,1.1233398094762263e-05
0.00022669694077417406,0.00028472183129581787,0.00040514998330256567,1.1233398094762263e-05
0.00022669681150517984,0.0002847216665689619,0.00040514976055507903,1.1233398094762263e-05
0.0002266966965576519,0.00028472152009189017,0.0004051495624853777,1.1233398094762263e-05
0.0002266965960295999,0.00028472139198949613,0.0004051493892623455,1.1233398094762263e-05
0.0002266965100072793,0.0002847212823716946,0.000405149241034612,1.1233398094762263e-05
0.0002266964385651913,0.00028472119133342224,0.00040514911793055263,1.1233398094762263e-05
0.00022669638176608275,0.0002847211189546371,0.00040514902005828874,1.1233398094762263e-05
0.00022669633966094631,0.0002847210653003189,0.00040514894750568744,1.1233398094762263e-05
0.0002266963122890204,0.000284721030420469,0.00040514890034036165,1.1233398094762263e-05
0.00022669629967778912,0.00028472101435011017,0.00040514887860967024,1.1233398094762263e-05
0.00022669630184298228,0.00028472101710928696,0.0004051488823407178,1.1233398094762263e-05
0.00022669631878857542,0.0002847210387030654,0.00040514891154035484,1.1233398094762263e-05
0.0002266963505067899,0.00028472107912153315,0.0004051489661951776,1.1233398094762263e-05
0.00022669639697809273,0.0002847211383397995,0.0004051490462715283,1.1233398094762263e-05
0.0002266964581711967,0.00028472121631799513,0.00040514915171549503,1.1233398094762263e-05
0.0002266965340430603,0.00028472131300127246,0.0004051492824529115,1.1233398094762263e-05
0.00022669662453888778,0.00028472142831980555,0.0004051494383893573,1.1233398094762263e-05
0.0002266967295921291,0.00028472156218879,0.00040514961941015814,1.1233398094762263e-05
0.00022669684912447996,0.0002847217145084428,0.0004051498253803852,1.1233398094762263e-05
0.00022669698304588176,0.00028472188516400285,0.0004051500561448558,1.1233398094762263e-05
0.00022669713125452172,0.00028472207402573037,0.00040515031152813283,1.1233398094762263e-05
0.00022669729363683272,0.00028472228094890737,0.0004051505913345252,1.1233398094762263e-05
0.00022669747006749338,0.0002847225057738373,0.00040515089534808756,1.1233398094762263e-05
0.0002266976604094281,0.00028472274832584525,0.00040515122333262054,1.1233398094762263e-05
0.00022669786451380694,0.000284723008415278,0.00040515157503167047,1.1233398094762264e-05
0.00022669808222004574,0.0002847232858375036,0.0004051519501685295,1.1233398094762264e-05
0.00022669831335580604,0.000284723580372912,0.0004051523484462357,1.1233398094762264e-05
0.0002266985577369952,0.0002847238917869147,0.00040515276954757306,1.1233398094762264e-05
0.0002266988151677662,0.0002847242198299446,0.0004051532131350712,1.1233398094762264e-05
0.0002266990854405178,0.0002847245642374563,0.0004051536788510057,1.1233398094762264e-05
0.00022669936833589452,0.0002847249247299262,0.00040515416631739797,1.1233398094762264e-05
0.00022669966362278654,0.0002847253010128518,0.00040515467513601525,1.1233398094762266e-05
0.00022669997105832988,0.0002847256927767526,0.0004051552048883705,1.1233398094762266e-05
0.0002267002903879062,0.0002847260996971696,0.00040515575513572287,1.1233398094762266e-05
0.00022670062134514288,0.0002847265214346652,0.0004051563254190769,1.1233398094762266e-05
0.00022670096365191313,0.00028472695763482356,0.00040515691525918327,1.1233398094762266e-05
0.00022670131701833584,0.00028472740792825045,0.0004051575241565384,1.1233398094762266e-05
0.00022670168114277564,0.00028472787193057307,0.00040515815159138455,1.1233398094762268e-05
0.00022670205571184284,0.0002847283492424404,0.0004051587970237098,1.1233398094762268e-05
0.00022670244040039357,0.00028472883944952285,0.00040515945989324804,1.1233398094762268e-05
0.00022670283487152967,0.00028472934212251245,0.0004051601396194792,1.1233398094762268e-05
0.00022670323877659862,0.0002847298568171228,0.0004051608356016288,1.123339809476227e-05
0.00022670365175519373,0.00028473038307408923,0.0004051615472186683,1.123339809476227e-05
0.00022670407343515405,0.0002847309204191685,0.00040516227382931494,1.123339809476227e-05
0.00022670450343256434,0.00028473146836313894,0.00040516301477203196,1.123339809476227e-05
0.00022670494135175503,0.0002847320264018006,0.0004051637693650282,1.1233398094762271e-05
0.00022670538678530236,0.0002847325940159751,0.0004051645369062586,1.1233398094762271e-05
0.00022670583931402833,0.00028473317067150537,0.00040516531667342373,1.1233398094762271e-05
0.00022670629850700055,0.0002847337558192564,0.00040516610792397004,1.1233398094762271e-05
0.00022670676392153244,0.00028473434889511443,0.00040516690989508987,1.1233398094762273e-05
0.00022670723510318322,0.0002847349493199873,0.00040516772180372145,1.1233398094762273e-05
0.0002267077115857577,0.0002847355564998046,0.00040516854284654866,1.1233398094762273e-05
0.0002267081928913065,0.0002847361698255173,0.00040516937220000143,1.1233398094762275e-05
0.00022670867853012596,0.0002847367886730982,0.00040517020902025537,1.1233398094762275e-05
0.00022670916800075823,0.00028473741240354146,0.000405171052443232,1.1233398094762275e-05
0.000226709660789991,0.00028473804036286294,0.0004051719015845987,1.1233398094762275e-05
0.00022671015637285792,0.00028473867188210007,0.00040517275553976864,1.1233398094762276e-05
0.00022671065421263822,0.0002847393062773119,0.00040517361338390074,1.1233398094762276e-05
0.00022671115376085693,0.00028473994284957895,0.0004051744741719,1.1233398094762276e-05
0.00022671165445728474,0.00028474058088500347,0.000405175336938417,1.1233398094762278e-05
0.00022671215572993823,0.00028474121965470917,0.0004051762006978484,1.1233398094762278e-05
0.00022671265699507947,0.00028474185841484146,0.00040517706444433653,1.1233398094762278e-05
0.00022671315765721651,0.00028474249640656727,0.00040517792715176953,1.123339809476228e-05
0.000226713657109103,0.00028474313285607505,0.0004051787877737815,1.123339809476228e-05
0.0002267141547317383,0.00028474376697457506,0.0004051796452437524,1.123339809476228e-05
0.00022671464989436755,0.00028474439795829893,0.0004051804984748078,1.123339809476228e-05
0.0002267151419544817,0.00028474502498849986,0.0004051813463598194,1.1233398094762281e-05
0.00022671563025781726,0.0002847456472314529,0.0004051821877714045,1.1233398094762281e-05
0.00022671611413835663,0.00028474626383845434,0.00040518302156192644,1.1233398094762281e-05
0.00022671659291832784,0.0002847468739458223,0.0004051838465634942,1.1233398094762283e-05
0.0002267170659082047,0.0002847474766748964,0.00040518466158796275,1.1233398094762283e-05
0.00022671753240670675,0.00028474807113203785,0.0004051854654269328,1.1233398094762283e-05
0.00022671799170079928,0.0002847486564086294,0.000405186256851751,1.1233398094762283e-05
0.00022671844306569329,0.0002847492315810756,0.00040518703461350975,1.1233398094762285e-05
0.00022671888576484544,0.00028474979571080226,0.00040518779744304725,1.1233398094762285e-05
0.00022671931904995823,0.000284750347844257,0.0004051885440509477,1.1233398094762285e-05
0.00022671974216097992,0.00028475088701290893,0.000405189273127541,1.1233398094762286e-05
0.00022672015432610438,0.00028475141223324886,0.00040518998334290295,1.1233398094762286e-05
0.0002267205547617713,0.00028475192250678903,0.0004051906733468551,1.1233398094762286e-05
0.00022672094267266603,0.0002847524168200634,0.000405191341768965,1.1233398094762286e-05
0.00022672131725171973,0.00028475289414462747,0.0004051919872185459,1.1233398094762288e-05
0.00022672167768010928,0.0002847533534370582,0.0004051926082846569,1.1233398094762288e-05
0.00022672202312725722,0.00028475379363895436,0.000405193203536103,1.1233398094762288e-05
0.00022672235275083196,0.0002847542136769362,0.000405193771521435,1.1233398094762288e-05
0.00022672266569674746,0.0002847546124626455,0.0004051943107689496,1.1233398094762288e-05
0.00022672296109916364,0.0002847549888927457,0.0004051948197866892,1.123339809476229e-05
0.00022672323808048587,0.0002847553418489218,0.00040519529706244215,1.123339809476229e-05
0.00022672349575136551,0.0002847556701978804,0.00040519574106374256,1.123339809476229e-05
0.00022672373321069953,0.00028475597279134973,0.00040519615023787057,1.123339809476229e-05
0.00022672394954563067,0.00028475624846607947,0.00040519652301185185,1.123339809476229e-05
0.00022672414383154732,0.000284756496043841,0.0004051968577924582,1.123339809476229e-05
0.0002267243151320837,0.0002847567143314272,0.000405197152966207,1.123339809476229e-05
0.00022672446249911982,0.0002847569021206527,0.0004051974068993617,1.1233398094762291e-05
0.00022672458497278119,0.00028475705818835356,0.00040519761793793145,1.1233398094762291e-05
0.00022672468158143927,0.0002847571812963875,0.00040519778440767124,1.1233398094762291e-05
0.0002267247513417112,0.0002847572701916337,0.0004051979046140821,1.1233398094762291e-05
0.00022672479325845977,0.00028475732360599314,0.0004051979768424105,1.1233398094762291e-05
0.0002267248063247936,0.00028475734025638823,0.0004051979993576491,1.1233398094762291e-05
0.000226724789522067,0.00028475731884476294,0.0004051979704045362,1.1233398094762291e-05
0.00022672474181988003,0.00028475725805808305,0.00040519788820755605,1.1233398094762291e-05
0.0002267246621760785,0.0002847571565683356,0.0004051977509709388,1.1233398094762291e-05
0.00022672454953675386,0.00028475701303252955,0.0004051975568786602,1.1233398094762291e-05
0.00022672440283624337,0.00028475682609269517,0.00040519730409444205,1.1233398094762291e-05
0.00022672422099713008,0.0002847565943758844,0.0004051969907617519,1.1233398094762291e-05
0.00022672400293024262,0.0002847563164941709,0.0004051966150038031,1.123339809476229e-05
0.0002267237475346555,0.00028475599104464975,0.00040519617492355494,1.123339809476229e-05
0.0002267234536976888,0.00028475561660943764,0.00040519566860371255,1.123339809476229e-05
0.00022672313223365037,0.00028475520696916856,0.00040519511467878254,1.123339809476229e-05
0.0002267227999695839,0.0002847547835664831,0.00040519454214402005,1.123339809476229e-05
0.00022672245769457818,0.0002847543474069133,0.0004051939523591275,1.1233398094762288e-05
0.00022672210606938917,0.0002847538993324569,0.0004051933464626727,1.1233398094762288e-05
0.0002267217457445352,0.0002847534401720662,0.0004051927255755825,1.1233398094762288e-05
0.00022672137736029697,0.0002847529707416475,0.00040519209080114315,1.1233398094762288e-05
0.0002267210015467176,0.00028475249184406145,0.00040519144322500016,1.1233398094762288e-05
0.00022672061892360266,0.00028475200426912313,0.0004051907839151585,1.1233398094762286e-05
0.00022672023010052004,0.0002847515087936018,0.00040519011392198246,1.1233398094762286e-05
0.00022671983567680023,0.000284751006181221,0.0004051894342781953,1.1233398094762286e-05
0.00022671943624153585,0.0002847504971826585,0.00040518874599888,1.1233398094762286e-05
0.00022671903237358212,0.00028474998253554657,0.00040518805008147847,1.1233398094762286e-05
0.00022671862464155657,0.0002847494629644716,0.00040518734750579226,1.1233398094762285e-05
0.0002267182136038393,0.00028474893918097423,0.000405186639233982,1.1233398094762285e-05
0.0002267177998085726,0.00028474841188354954,0.0004051859262105678,1.1233398094762285e-05
0.00022671738379366127,0.0002847478817576468,0.0004051852093624289,1.1233398094762285e-05
0.00022671696608677253,0.00028474734947566956,0.0004051844895988039,1.1233398094762285e-05
0.00022671654720533596,0.0002847468156969756,0.0004051837678112907,1.1233398094762283e-05
0.0002267161276565436,0.00028474628106787725,0.00040518304487384665,1.1233398094762283e-05
0.00022671570793734986,0.0002847457462216408,0.0004051823216427883,1.1233398094762283e-05
0.0002267152885344716,0.000284745211778487,0.00040518159895679135,1.1233398094762283e-05
0.00022671486992438802,0.0002847446783455909,0.00040518087763689105,1.1233398094762283e-05
0.00022671445257334074,0.00028474414651708175,0.0004051801584864818,1.1233398094762281e-05
0.00022671403693733387,0.0002847436168740431,0.00040517944229131737,1.1233398094762281e-05
0.00022671362346213375,0.0002847430899845129,0.0004051787298195109,1.1233398094762281e-05
0.00022671321258326937,0.0002847425664034833,0.0004051780218215347,1.1233398094762281e-05
0.0002267128047260319,0.00028474204667290067,0.00040517731903022043,1.1233398094762281e-05
0.00022671240030547508,0.0002847415313216658,0.00040517662216075904,1.123339809476228e-05
0.00022671199972641492,0.0002847410208656337,0.00040517593191070087,1.123339809476228e-05
0.00022671160338343,0.00028474051580761365,0.00040517524895995554,1.123339809476228e-05
0.00022671121166086114,0.00028474001663736923,0.0004051745739707919,1.123339809476228e-05
0.0002267108249328116,0.00028473952383161843,0.0004051739075878381,1.123339809476228e-05
0.0002267104435631472,0.0002847390378540333,0.0004051732504380817,1.1233398094762278e-05
0.00022671006790549598,0.0002847385591552403,0.0004051726031308696,1.1233398094762278e-05
0.00022670969830324846,0.0002847380881728202,0.00040517196625790785,1.1233398094762278e-05
0.00022670933508955757,0.0002847376253313081,0.00040517134039326177,1.1233398094762278e-05
0.00022670897858733866,0.0002847371710421932,0.0004051707260933562,1.1233398094762278e-05
0.00022670862910926948,0.0002847367257039191,0.00040517012389697503,1.1233398094762276e-05
0.0002267082869577901,0.00028473628970188374,0.0004051695343252618,1.1233398094762276e-05
0.00022670795242510318,0.00028473586340843935,0.000405168957881719,1.1233398094762276e-05
0.00022670762579317358,0.0002847354471828923,0.00040516839505220874,1.1233398094762276e-05
0.0002267073073337287,0.0002847350413715034,0.00040516784630495207,1.1233398094762276e-05
0.00022670699730825835,0.00028473464630748765,0.00040516731209052964,1.1233398094762276e-05
0.00022670669596801463,0.0002847342623110144,0.00040516679284188133,1.1233398094762275e-05
0.00022670640355401222,0.00028473388968920725,0.0004051662889743063,1.1233398094762275e-05
0.00022670612029702806,0.00028473352873614413,0.00040516580088546307,1.1233398094762275e-05
0.0002267058464176015,0.00028473317973285714,0.0004051653289553693,1.1233398094762275e-05
0.00022670558212603445,0.00028473284294733286,0.00040516487354640216,1.1233398094762275e-05
0.000226705327622391,0.000284732518634512,0.00040516443500329794,1.1233398094762275e-05
0.00022670508309649784,0.00028473220703628964,0.00040516401365315246,1.1233398094762275e-05
0.000226704848727944,0.00028473190838151506,0.00040516360980542073,1.1233398094762275e-05
0.00022670462468608093,0.0002847316228859919,0.0004051632237519169,1.1233398094762273e-05
0.00022670441113002238,0.0002847313507524781,0.00040516285576681476,1.1233398094762273e-05
0.00022670420820864465,0.0002847310921706859,0.0004051625061066471,1.1233398094762273e-05
0.0002267040160605864,0.0002847308473172816,0.00040516217501030614,1.1233398094762273e-05
0.00022670383481424868,0.0002847306163558862,0.0004051618626990435,1.1233398094762273e-05
0.00022670366458779493,0.00028473039943707464,0.00040516156937646993,1.1233398094762273e-05
0.000226703505489151,0.00028473019669837625,0.0004051612952285556,1.1233398094762273e-05
0.00022670335761600525,0.00028473000826427476,0.0004051610404236299,1.1233398094762273e-05
0.0002267032210558083,0.000284729834246208,0.0004051608051123816,1.1233398094762273e-05
0.00022670309588577325,0.0002847296747425682,0.00040516058942785885,1.1233398094762273e-05
0.0002267029821728756,0.00028472952983870183,0.0004051603934854688,1.1233398094762271e-05
0.00022670287997385326,0.0002847293996069097,0.0004051602173829783,1.1233398094762271e-05
0.00022670278933520653,0.0002847292841064469,0.0004051600612005133,1.1233398094762271e-05
0.00022670271029319813,0.0002847291833835228,0.00040515992500055894,1.1233398094762271e-05
0.00022670264287385318,0.00028472909747130095,0.0004051598088279599,1.1233398094762271e-05
0.00022670258709295922,0.00028472902638989944,0.00040515971270992004,1.1233398094762271e-05
0.00022670254295606616,0.0002847289701463903,0.00040515963665600254,1.1233398094762271e-05
0.00022670251045848637,0.00028472892873480015,0.0004051595806581299,1.1233398094762271e-05
0.00022670248958529457,0.0002847289021361098,0.00040515954469058397,1.1233398094762271e-05
0.00022670248031132794,0.00028472889031825417,0.0004051595287100057,1.1233398094762271e-05
0.00022670248260118602,0.00028472889323612286,0.0004051595326553957,1.1233398094762271e-05
0.00022670249640923082,0.00028472891083155936,0.0004051595564481135,1.1233398094762271e-05
0.0002267025216795867,0.0002847289430333617,0.0004051595999918782,1.1233398094762271e-05
0.00022670255834614039,0.000284728989757282,0.0004051596631727681,1.1233398094762271e-05
0.0002267026063325411,0.00028472905090602685,0.00040515974585922094,1.1233398094762271e-05
0.0002267026655522005,0.000284729126369257,0.0004051598479020335,1.1233398094762271e-05
0.00022670273590829254,0.0002847292160235877,0.0004051599691343621,1.1233398094762271e-05
0.00022670281729375357,0.0002847293197325882,0.00040516010937172224,1.1233398094762271e-05
0.00022670290959128246,0.0002847294373467821,0.0004051602684119888,1.1233398094762271e-05
0.0002267030126733405,0.0002847295687036475,0.000405160446035396,1.1233398094762271e-05
0.00022670312640215114,0.0002847297136276165,0.0004051606420045372,1.1233398094762271e-05
0.00022670325062970062,0.0002847298719300757,0.0004051608560643652,1.1233398094762271e-05
0.00022670338519773723,0.0002847300434093659,0.00040516108794219207,1.1233398094762271e-05
0.0002267035299377719,0.00028473022785078226,0.00040516133734768914,1.1233398094762271e-05
0.00022670368467107784,0.00028473042502657407,0.00040516160397288713,1.1233398094762271e-05
0.0002267038492086907,0.00028473063469594507,0.000405161887492176,1.1233398094762271e-05
0.0002267040233514086,0.00028473085660505313,0.00040516218756230513,1.1233398094762273e-05
0.00022670420688979196,0.00028473109048701066,0.00040516250382238305,1.1233398094762273e-05
0.0002267043996041637,0.00028473133606188403,0.0004051628358938777,1.1233398094762273e-05
0.0002267046012646091,0.00028473159303669417,0.00040516318338061624,1.1233398094762273e-05
0.00022670481163097585,0.0002847318611054162,0.0004051635458687851,1.1233398094762273e-05
0.00022670503045287406,0.0002847321399489794,0.0004051639229269303,1.1233398094762273e-05
0.00022670525746967617,0.0002847324292352675,0.0004051643141059568,1.1233398094762273e-05
0.0002267054924105172,0.00028473272861911854,0.0004051647189391291,1.1233398094762273e-05
0.0002267057349942944,0.00028473303774232474,0.00040516513694207094,1.1233398094762273e-05
0.0002267059849296675,0.00028473335623363267,0.00040516556761276525,1.1233398094762273e-05
0.00022670624191505867,0.0002847336837087431,0.00040516601043155454,1.1233398094762273e-05
0.00022670650563865242,0.00028473401977031123,0.00040516646486114035,1.1233398094762273e-05
0.0002267067757783957,0.00028473436400794637,0.0004051669303465836,1.1233398094762275e-05
0.00022670705200199785,0.0002847347159982123,0.00040516740631530465,1.1233398094762275e-05
0.00022670733396693067,0.00028473507530462695,0.00040516789217708303,1.1233398094762275e-05
0.0002267076213204283,0.00028473544147766263,0.00040516838732405756,1.1233398094762275e-05
0.0002267079136994873,0.0002847358140547459,0.0004051688911307265,1.1233398094762275e-05
0.00022670821073086667,0.00028473619256025757,0.0004051694029539472,1.1233398094762275e-05
0.0002267085120310878,0.00028473657650553277,0.0004051699221329366,1.1233398094762275e-05
0.00022670881720643447,0.000284736965388861,0.0004051704479892707,1.1233398094762275e-05
0.00022670912585295286,0.00028473735869548577,0.0004051709798268849,1.1233398094762275e-05
0.00022670943755645162,0.00028473775589760533,0.0004051715169320739,1.1233398094762276e-05
0.00022670975189250173,0.00028473815645437174,0.0004051720585734917,1.1233398094762276e-05
0.00022671006842643658,0.0002847385598118917,0.00040517260400215166,1.1233398094762276e-05
0.00022671038671335207,0.000284738965403226,0.0004051731524514263,1.1233398094762276e-05
0.0002267107062981064,0.0002847393726483898,0.0004051737031370476,1.1233398094762276e-05
0.0002267110267153202,0.0002847397809543525,0.00040517425525710685,1.1233398094762276e-05
0.00022671134748937648,0.0002847401897150379,0.00040517480799205446,1.1233398094762276e-05
0.00022671166813442077,0.0002847405983113239,0.00040517536050470033,1.1233398094762276e-05
0.00022671198815436085,0.0002847410061110429,0.00040517591194021363,1.1233398094762278e-05
0.00022671230704286705,0.00028474141246898136,0.0004051764614261227,1.1233398094762278e-05
0.00022671262428337202,0.0002847418167268802,0.00040517700807231544,1.1233398094762278e-05
0.0002267129393490708,0.0002847422182134346,0.0004051775509710388,1.1233398094762278e-05
0.00022671325170292093,0.000284742616244294,0.0004051780891968992,1.1233398094762278e-05
0.00022671356079764226,0.000284743010122062,0.00040517862180686226,1.1233398094762278e-05
0.0002267138660757171,0.0002847433991362968,0.00040517914784025293,1.1233398094762278e-05
0.00022671416696939018,0.00028474378256351053,0.0004051796663187556,1.1233398094762278e-05
0.00022671446290066857,0.00028474415966716986,0.0004051801762464137,1.123339809476228e-05
0.00022671475328132183,0.0002847445296976957,0.0004051806766096303,1.123339809476228e-05
0.00022671503751288185,0.0002847448918924632,0.00040518116637716737,1.123339809476228e-05
0.00022671531498664294,0.0002847452454758017,0.0004051816445001466,1.123339809476228e-05
0.0002267155850836619,0.00028474558965899507,0.0004051821099120488,1.123339809476228e-05
0.00022671584717475784,0.00028474592364028127,0.00040518256152871385,1.123339809476228e-05
0.00022671610062051232,0.00028474624660485264,0.00040518299824834144,1.123339809476228e-05
0.00022671634477126928,0.0002847465577248557,0.0004051834189514901,1.123339809476228e-05
0.00022671657896713507,0.00028474685615939143,0.0004051838225010779,1.123339809476228e-05
0.00022671680253797853,0.000284747141054515,0.00040518420774238227,1.1233398094762281e-05
0.00022671701480343076,0.00028474741154323576,0.0004051845735030397,1.1233398094762281e-05
0.00022671721507288537,0.0002847476667455176,0.0004051849185930462,1.1233398094762281e-05
0.00022671740264549833,0.00028474790576827843,0.0004051852418047571,1.1233398094762281e-05
0.00022671757681018808,0.0002847481277053906,0.00040518554191288676,1.1233398094762281e-05
0.0002267177368456354,0.0002847483316376808,0.00040518581767450923,1.1233398094762281e-05
0.0002267178820202835,0.00028474851663292983,0.0004051860678290575,1.1233398094762281e-05
0.00022671801159233798,0.00028474868174587295,0.00040518629109832414,1.1233398094762281e-05
0.0002267181248097669,0.00028474882601819956,0.00040518648618646086,1.1233398094762281e-05
0.00022671822091030068,0.00028474894847855343,0.0004051866517799788,1.1233398094762281e-05
0.00022671829912143213,0.00028474904814253265,0.00040518678654774835,1.1233398094762281e-05
0.0002267183586604165,0.00028474912401268954,0.00040518688914099914,1.1233398094762281e-05
0.00022671839873427145,0.00028474917507853066,0.00040518695819332013,1.1233398094762281e-05
0.00022671841853977705,0.000284749200316517,0.0004051869923206597,1.1233398094762281e-05
0.00022671841726347572,0.00028474919869006364,0.00040518699012132546,1.1233398094762281e-05
0.00022671839408167234,0.0002847491691495402,0.0004051869501759842,1.1233398094762281e-05
0.00022671834816043423,0.0002847491106322703,0.0004051868710476623,1.1233398094762281e-05
0.000226718278655591,0.0002847490220625321,0.00040518675128174513,1.1233398094762281e-05
0.00022671818471273482,0.0002847489023515579,0.00040518658940597756,1.1233398094762281e-05
0.00022671806546722013,0.00028474875039753434,0.0004051863839304638,1.1233398094762281e-05
0.00022671792004416382,0.00028474856508560237,0.0004051861333476671,1.1233398094762281e-05
0.00022671774755844525,0.0002847483452878571,0.00040518583613241045,1.1233398094762281e-05
0.0002267175489833297,0.0002847480922445251,0.0004051854939617551,1.1233398094762281e-05
0.00022671734002286892,0.00028474782596719516,0.0004051851338958077,1.1233398094762281e-05
0.0002267171247542574,0.00028474755165141467,0.0004051847629601003,1.1233398094762281e-05
0.0002267169035921576,0.00028474726982558626,0.0004051843818691499,1.1233398094762281e-05
0.00022671667694480188,0.0002847469810099188,0.00040518399132639384,1.1233398094762281e-05
0.0002267164452139926,0.0002847466857164273,0.00040518359202418953,1.123339809476228e-05
0.00022671620879510194,0.00028474638444893287,0.0004051831846438144,1.123339809476228e-05
0.00022671596807707206,0.00028474607770306295,0.0004051827698554662,1.123339809476228e-05
0.00022671572344241513,0.000284745765966251,0.0004051823483182627,1.123339809476228e-05
0.00022671547526721306,0.00028474544971773694,0.0004051819206802421,1.123339809476228e-05
0.00022671522392111787,0.0002847451294285665,0.00040518148757836235,1.123339809476228e-05
0.00022671496976735148,0.0002847448055615919,0.0004051810496385018,1.123339809476228e-05
0.0002267147131627056,0.0002847444785714714,0.000405180607475459,1.123339809476228e-05
