background_input/bI_definition/backgrndI_strengths,E3b,PV3b,SST3b,VIP3b,thalE,thalI,stability,bifurcation
-2.1709047773,1.2382473139299983,25.626697023729996,-2.2710380349899992,-6.89636343505,0.0,0.0,True,RG
-2.1716722466,1.238210135220001,25.626493755819997,-2.2710783169099997,-6.89646306686,0.0,0.0,True,RG
-2.1724397144,1.2381729546899998,25.626290482689996,-2.2711186000100008,-6.896562698790001,0.0,0.0,True,RG
-2.1732071806,1.2381357721399997,25.62608720474,-2.2711588834,-6.89666233074,0.0,0.0,True,RG
-2.1739746451,1.2380985897699999,25.625883921669995,-2.2711991677800007,-6.8967619627099985,0.0,0.0,True,RG
-2.1747421081,1.2380614043699996,25.62568063357,-2.2712394523599997,-6.89686159461,0.0,0.0,True,RG
-2.1755095695,1.2380242181499996,25.625477340450004,-2.271279738019999,-6.89696122663,0.0,0.0,True,RG
-2.1762770293,1.2379870309100007,25.625274042309997,-2.2713200249700005,-6.89706085867,0.0,0.0,True,RG
-2.1770444875,1.2379498418500003,25.625070739250006,-2.27136031201,-6.89716049073,0.0,0.0,True,RG
-2.1778119441,1.2379126507699993,25.624867431969996,-2.2714006002400016,-6.897260122909999,0.0,0.0,True,RG
-2.1785793991,1.23787545886,25.624664118760002,-2.2714408895599996,-6.897359755019999,0.0,0.0,True,RG
-2.1793468525,1.2378382661299994,25.624460800529995,-2.2714811791699994,-6.89745938725,0.0,0.0,True,RG
-2.1801143044,1.2378010712800016,25.62425747838,-2.2715214697699997,-6.8975590194,0.0,0.0,True,RG
-2.1808817546,1.2377638746,25.624054150100005,-2.271561760660001,-6.8976586516800005,0.0,0.0,True,RG
-2.1816492033,1.23772667701,25.62385081791,-2.2716020527400014,-6.897758283969999,0.0,0.0,True,RG
-2.1824166503,1.2376894784900005,25.623647480490003,-2.2716423459099997,-6.8978579161899995,0.0,0.0,True,RG
-2.1831840958,1.23765227795,25.623444138249994,-2.2716826391700002,-6.89795754863,0.0,0.0,True,RG
-2.1839515397,1.2376150755799997,25.623240789880004,-2.2717229337199987,-6.898057181,0.0,0.0,True,RG
-2.1847189819,1.237577872300001,25.6230374375,-2.2717632293599994,-6.898156813479999,0.0,0.0,True,RG
-2.1854864226,1.2375406680900003,25.62283408019,-2.27180352519,-6.8982564458899995,0.0,0.0,True,RG
-2.1862538617,1.2375034619599996,25.62263071786,-2.271843822109999,-6.898356078220001,0.0,0.0,True,RG
-2.1870212992,1.23746625391,25.622427350309998,-2.27188411931,-6.89845571097,0.0,0.0,True,RG
-2.1877887351,1.2374290449400007,25.622223977939996,-2.271924417509999,-6.89855534344,0.0,0.0,True,RG
-2.1885561694,1.2373918341500012,25.622020601450004,-2.27196471699,-6.8986549761300004,0.0,0.0,True,RG
-2.1893236021,1.2373546222299998,25.621817219030003,-2.2720050165599996,-6.89875460855,0.0,0.0,True,RG
-2.1900910332,1.2373174095900001,25.621613831489995,-2.272045317329999,-6.89885424129,0.0,0.0,True,RG
-2.1908584628,1.23728019483,25.621410439930003,-2.2720856192800003,-6.89895387395,0.0,0.0,True,RG
-2.1916258907,1.2372429783499999,25.621207042449996,-2.2721259213200002,-6.89905350673,0.0,0.0,True,RG
-2.192393317,1.237205760750001,25.62100363995,-2.27216622455,-6.89915313943,0.0,0.0,True,RG
-2.1931607418,1.2371685415199987,25.62080023332,-2.2722065279799994,-6.8992527721600005,0.0,0.0,True,RG
-2.1939281649,1.2371313211800001,25.62059682168,-2.272246832579999,-6.899352404999999,0.0,0.0,True,RG
-2.1946955865,1.237094098910001,25.620393404209995,-2.2722871382799994,-6.899452037870001,0.0,0.0,True,RG
-2.1954630064,1.2370568757199996,25.62018998252,-2.2723274440700014,-6.89955167076,0.0,0.0,True,RG
-2.1962304248,1.2370196518100003,25.61998655581,-2.27236775105,-6.899651303770001,0.0,0.0,True,RG
-2.1969978416,1.236982424680001,25.61978312418,-2.27240805931,-6.899750936699999,0.0,0.0,True,RG
-2.1977652567,1.2369451978199995,25.61957968742,-2.2724483676699987,-6.899850569659999,0.0,0.0,True,RG
-2.1985326703,1.236907967950001,25.619376245749997,-2.272488677210001,-6.89995020273,0.0,0.0,True,RG
-2.1993000823,1.2368707381499993,25.61917279905,-2.27252898684,-6.900049835630001,0.0,0.0,True,RG
-2.2000674927,1.236833506530001,25.618969347229996,-2.2725692976699987,-6.90014946885,0.0,0.0,True,RG
-2.2008349015,1.236796272989999,25.618765890489996,-2.2726096096799995,-6.90024910189,0.0,0.0,True,RG
-2.2016023087,1.23675903753,25.618562428629996,-2.2726499218700003,-6.900348735149999,0.0,0.0,True,RG
-2.2023697143,1.236721802049999,25.618358961850003,-2.2726902350600016,-6.90044836823,0.0,0.0,True,RG
-2.2031371183,1.23668456375,25.618155490949995,-2.2727305495299994,-6.900548001530001,0.0,0.0,True,RG
-2.2039045207,1.2366473255200008,25.617952014119993,-2.2727708642000004,-6.900647634760001,0.0,0.0,True,RG
-2.2046719215,1.2366100842799996,25.61774853328,-2.2728111799499997,-6.9007472681,0.0,0.0,True,RG
-2.2054393207,1.23657284231,25.617545046409997,-2.2728514958900012,-6.900846901469999,0.0,0.0,True,RG
-2.2062067183,1.2365355993299998,25.617341555430006,-2.2728918129199993,-6.90094653475,0.0,0.0,True,RG
-2.2069741143,1.2364983542199999,25.61713805862,-2.272932131140001,-6.90104616816,0.0,0.0,True,RG
-2.2077415088,1.2364611083900001,25.616934557590003,-2.272972449539999,-6.90114580159,0.0,0.0,True,RG
-2.2085089016,1.2364238606399998,25.61673105164,-2.27301276924,-6.901245435040001,0.0,0.0,True,RG
-2.2092762928,1.2363866120699993,25.61652753967,-2.273053089919999,-6.90134506851,0.0,0.0,True,RG
-2.2100436825,1.2363493614799985,25.616324023679997,-2.273093410789999,-6.9014447021,0.0,0.0,True,RG
-2.2108110705,1.2363121088600013,25.616120502659996,-2.2731337327600016,-6.90154433572,0.0,0.0,True,RG
-2.2115784569,1.2362748554300003,25.615916976629993,-2.273174056,-6.90164396925,0.0,0.0,True,RG
-2.2123458418,1.236237601080001,25.61571344548,-2.2732143793300006,-6.901743602899999,0.0,0.0,True,RG
-2.213113225,1.2362003448999996,25.6155099095,-2.273254702860001,-6.901843236479999,0.0,0.0,True,RG
-2.2138806067,1.2361630867,25.615306368499997,-2.2732950284799998,-6.90194287018,0.0,0.0,True,RG
-2.2146479867,1.23612582759,25.615102822289998,-2.273335354369999,-6.902042503990001,0.0,0.0,True,RG
-2.2154153652,1.2360885675500002,25.614899271149998,-2.27337568037,-6.90214213763,0.0,0.0,True,RG
-2.216182742,1.23605130559,25.614695714990003,-2.273416008540001,-6.902241771490001,0.0,0.0,True,RG
-2.2169501173,1.2360140418199999,25.61449215482,-2.2734563368,-6.9023414054600005,0.0,0.0,True,RG
-2.2177174909,1.2359767770199994,25.614288588719997,-2.2734966652499997,-6.90244103926,0.0,0.0,True,RG
-2.218484863,1.2359395113000007,25.6140850174,-2.273536994899999,-6.902540673180001,0.0,0.0,True,RG
-2.2192522334,1.2359022437599994,25.61388144216,-2.2735773256200007,-6.9026403070199995,0.0,0.0,True,RG
-2.2200196023,1.2358649742000003,25.613677860899998,-2.27361765754,-6.90273994088,0.0,0.0,True,RG
-2.2207869695,1.235827703720001,25.613474275619996,-2.27365798964,-6.902839574960002,0.0,0.0,True,RG
-2.2215543352,1.2357904314200014,25.61327068442,-2.27369832183,-6.9029392090599995,0.0,0.0,True,RG
-2.2223216993,1.2357531581999996,25.6130670891,-2.2737386563100004,-6.903038843179999,0.0,0.0,True,RG
-2.2230890617,1.2357158839600002,25.61286348876,-2.2737789907800003,-6.903138477219999,0.0,0.0,True,RG
-2.2238564226,1.2356786068,25.6126598824,-2.27381932553,-6.903238111279999,0.0,0.0,True,RG
-2.2246237819,1.2356413298099997,25.61245627201,-2.273859661380001,-6.903337745469999,0.0,0.0,True,RG
-2.2253911395,1.2356040499100012,25.612252656709998,-2.2738999984099992,-6.903437379570001,0.0,0.0,True,RG
-2.2261584956,1.2355667700899988,25.61204903619,-2.27394033662,-6.903537013889999,0.0,0.0,True,RG
-2.2269258501,1.23552948825,25.61184541095,-2.2739806750300002,-6.903636648230001,0.0,0.0,True,RG
-2.2276932029,1.2354922045900008,25.611641780589995,-2.2740210134199996,-6.90373628239,0.0,0.0,True,RG
-2.2284605542,1.23545491901,25.611438145109997,-2.27406135409,-6.90383591677,0.0,0.0,True,RG
-2.2292279039,1.2354176335000004,25.611234504600002,-2.274101694970001,-6.90393555118,0.0,0.0,True,RG
-2.2299952519,1.2353803450799985,25.61103085908,-2.27414203592,-6.9040351856,0.0,0.0,True,RG
-2.2307625984,1.2353430567399992,25.610827208539995,-2.2741823789599995,-6.90413482004,0.0,0.0,True,RG
-2.2315299433,1.235305765580001,25.610623552979998,-2.27422272129,-6.9042344545,0.0,0.0,True,RG
-2.2322972865,1.2352684732999988,25.610419892499994,-2.2742630657,-6.90433408888,0.0,0.0,True,RG
-2.2330646282,1.2352311801000004,25.610216228000002,-2.2743034103000013,-6.9044337234799995,0.0,0.0,True,RG
-2.2338319683,1.2351938851700002,25.610012557469997,-2.274343756000001,-6.90453335801,0.0,0.0,True,RG
-2.2345993067,1.2351565893300012,25.60980888183,-2.274384101979999,-6.90463299265,0.0,0.0,True,RG
-2.2353666436,1.2351192913700006,25.609605202269996,-2.274424449040001,-6.9047326274100005,0.0,0.0,True,RG
-2.2361339788,1.2350819915899995,25.609401516689996,-2.274464797190001,-6.904832261989999,0.0,0.0,True,RG
-2.2369013125,1.2350446909900001,25.609197826990002,-2.274505145629999,-6.90493189669,0.0,0.0,True,RG
-2.2376686446,1.2350073893699989,25.608994131270002,-2.274545495150001,-6.905031531410001,0.0,0.0,True,RG
-2.238435975,1.2349700859399992,25.608790431639996,-2.2745858458599995,-6.90513116624,0.0,0.0,True,RG
-2.2392033039,1.234932780480001,25.608586725980004,-2.27462619666,-6.905230801,0.0,0.0,True,RG
-2.2399706311,1.2348954740999993,25.6083830163,-2.2746665486500004,-6.90533043588,0.0,0.0,True,RG
-2.2407379568,1.2348581667999992,25.608179301499998,-2.274706900919999,-6.9054300707800005,0.0,0.0,True,RG
-2.2415052808,1.2348208576900008,25.60797558189,-2.2747472541700002,-6.905529705590001,0.0,0.0,True,RG
-2.2422726033,1.23478354655,25.607771856049997,-2.274787608719999,-6.905629340529999,0.0,0.0,True,RG
-2.2430399241,1.2347462345899998,25.60756812619,-2.2748279633599995,-6.90572897549,0.0,0.0,True,RG
-2.2438072433,1.2347089206200006,25.60736439142,-2.274868319069999,-6.90582861046,0.0,0.0,True,RG
-2.244574561,1.2346716058199998,25.60716065162,-2.27490867599,-6.90592824556,0.0,0.0,True,RG
-2.245341877,1.23463428911,25.606956906909996,-2.2749490330800013,-6.90602788067,0.0,0.0,True,RG
-2.2461091915,1.234596971379999,25.606753156979998,-2.2749893913500006,-6.9061275157000015,0.0,0.0,True,RG
-2.2468765043,1.2345596528299994,25.60654940223,-2.2750297498200003,-6.906227150850001,0.0,0.0,True,RG
-2.2476438155,1.2345223313600013,25.60634564226,-2.27507011037,-6.906326786019999,0.0,0.0,True,RG
-2.2484111252,1.234485009970001,25.606141877370003,-2.2751104700099996,-6.906426421109999,0.0,0.0,True,RG
-2.2491784332,1.234447685560001,25.605938107359997,-2.2751508319299996,-6.90652605632,0.0,0.0,True,RG
-2.2499457396,1.2344103613300001,25.605734332529998,-2.2751911939400014,-6.90662569175,0.0,0.0,True,RG
-2.2507130444,1.2343730341799999,25.605530552679994,-2.2752315561399996,-6.906725326999999,0.0,0.0,True,RG
-2.2514803476,1.2343357061199995,25.60532676862,-2.2752719205199994,-6.906824962360001,0.0,0.0,True,RG
-2.2522476492,1.23429837723,25.60512297863,-2.275312285,-6.90692459785,0.0,0.0,True,RG
-2.2530149492,1.2342610462299988,25.60491918373,-2.2753526496500003,-6.90702423315,0.0,0.0,True,RG
-2.2537822476,1.2342237143099997,25.604715383610003,-2.2753930153899993,-6.90712386847,0.0,0.0,True,RG
-2.2545495444,1.2341863807599998,25.60451157966,-2.2754333824299993,-6.907223503920001,0.0,0.0,True,RG
-2.2553168396,1.2341490451000006,25.604307769699997,-2.2754737505400007,-6.907323139580001,0.0,0.0,True,RG
-2.2560841332,1.2341117085299986,25.604103955630002,-2.275514118829999,-6.907422775150001,0.0,0.0,True,RG
-2.2568514252,1.2340743710300002,25.603900135529997,-2.2755544882200005,-6.90752241065,0.0,0.0,True,RG
-2.2576187156,1.2340370317100002,25.603696311309996,-2.2755948578000007,-6.907622046269999,0.0,0.0,True,RG
-2.2583860044,1.2339996903800012,25.603492481379995,-2.2756352285500006,-6.9077216818,0.0,0.0,True,RG
-2.2591532915,1.233962348119999,25.603288647219998,-2.2756756005,-6.907821317660001,0.0,0.0,True,RG
-2.2599205771,1.2339250049499997,25.60308480705,-2.275715972530001,-6.90792095323,0.0,0.0,True,RG
-2.2606878611,1.233887659960001,25.60288096286,-2.2757563457500005,-6.90802058892,0.0,0.0,True,RG
-2.2614551434,1.23385031305,25.602677113649992,-2.2757967191500006,-6.90812022493,0.0,0.0,True,RG
-2.2622224242,1.2338129651200003,25.60247325852,-2.27583709454,-6.908219860759999,0.0,0.0,True,RG
-2.2629897033,1.233775615279999,25.602269399379992,-2.2758774693099997,-6.9083194964,0.0,0.0,True,RG
-2.2637569809,1.2337382646100008,25.60206553511,-2.27591784617,-6.90841913237,0.0,0.0,True,RG
-2.2645242568,1.2337009119300006,25.601861665929995,-2.2759582231099995,-6.9085187683500004,0.0,0.0,True,RG
-2.2652915311,1.2336635585300006,25.60165779173,-2.27599860124,-6.908618404149999,0.0,0.0,True,RG
-2.2660588039,1.2336262030100005,25.601453911409997,-2.2760389795600005,-6.908718040270001,0.0,0.0,True,RG
-2.266826075,1.2335888466699998,25.60125002717,-2.2760793590600006,-6.908817676210001,0.0,0.0,True,RG
-2.2675933445,1.2335514884199992,25.601046137919997,-2.2761197395400012,-6.908917312160001,0.0,0.0,True,RG
-2.2683606124,1.2335141292400003,25.600842243539997,-2.27616012032,-6.909016948240001,0.0,0.0,True,RG
-2.2691278787,1.2334767681499994,25.600638344249997,-2.276200502280001,-6.909116584330001,0.0,0.0,True,RG
-2.2698951434,1.2334394061400014,25.600434439939995,-2.2762408843199995,-6.909216220439999,0.0,0.0,True,RG
-2.2706624065,1.2334020422100003,25.600230530509997,-2.2762812675500004,-6.909315856770001,0.0,0.0,True,RG
-2.2714296679,1.2333646763700004,25.60002661607,-2.2763216518599996,-6.90941549291,0.0,0.0,True,RG
-2.2721969278,1.233327309599999,25.599822696699995,-2.276362037459999,-6.909515129179999,0.0,0.0,True,RG
-2.2729641861,1.2332899419200003,25.599618773419998,-2.27640242314,-6.90961476536,0.0,0.0,True,RG
-2.2737314428,1.2332525723200003,25.599414844019996,-2.2764428090099997,-6.9097144017600005,0.0,0.0,True,RG
-2.2744986978,1.2332152008000001,25.599210909600004,-2.2764831969699992,-6.90981403808,0.0,0.0,True,RG
-2.2752659513,1.2331778284699992,25.599006970069993,-2.2765235851000005,-6.90991367441,0.0,0.0,True,RG
-2.2760332031,1.2331404552100005,25.598803025610003,-2.27656397343,-6.910013310869999,0.0,0.0,True,RG
-2.2768004533,1.2331030798399998,25.59859907714,-2.2766043639399998,-6.910112947340001,0.0,0.0,True,RG
-2.2775677019,1.2330657026500005,25.59839512275,-2.2766447535400003,-6.91021258373,0.0,0.0,True,RG
-2.278334949,1.2330283246400013,25.59819116324,-2.27668514532,-6.91031222034,0.0,0.0,True,RG
-2.2791021944,1.2329909447199996,25.59798719862,-2.27672553718,-6.910411856760001,0.0,0.0,True,RG
-2.2798694382,1.2329535637799998,25.597783230179996,-2.2767659302300003,-6.9105114934000005,0.0,0.0,True,RG
-2.2806366804,1.2329161810199998,25.597579255619998,-2.2768063234599993,-6.91061113006,0.0,0.0,True,RG
-2.2814039209,1.2328787972399997,25.59737527704,-2.276846717880001,-6.910710766640001,0.0,0.0,True,RG
-2.2821711599,1.23284141155,25.59717129245,-2.27688711348,-6.910810403330001,0.0,0.0,True,RG
-2.2829383973,1.2328040251299992,25.59696730293,-2.276927509080001,-6.910910039949999,0.0,0.0,True,RG
-2.2837056331,1.2327666367,25.5967633094,-2.276967905950001,-6.911009676779999,0.0,0.0,True,RG
-2.2844728672,1.2327292472599995,25.596559309759996,-2.2770083039999984,-6.911109313619999,0.0,0.0,True,RG
-2.2852400997,1.2326918559900006,25.59635530609,-2.2770487020499997,-6.91120895039,0.0,0.0,True,RG
-2.2860073307,1.2326544638100012,25.59615129641,-2.2770891013800005,-6.911308587269999,0.0,0.0,True,RG
-2.28677456,1.2326170697099998,25.595947282709997,-2.27712950189,-6.91140822407,0.0,0.0,True,RG
-2.2875417877,1.23257967359,25.595743264089997,-2.2771699024899994,-6.9115078609900005,0.0,0.0,True,RG
-2.2883090138,1.2325422767600003,25.595539239460003,-2.277210304260001,-6.91160749792,0.0,0.0,True,RG
-2.2890762383,1.2325048790100002,25.595335210709997,-2.2772507061300002,-6.91170713487,0.0,0.0,True,RG
-2.2898434612,1.2324674791399983,25.595131175939997,-2.277291109279999,-6.911806771839999,0.0,0.0,True,RG
-2.2906106825,1.2324300774499997,25.594927137249996,-2.27733151352,-6.911906408929999,0.0,0.0,True,RG
-2.2913779022,1.2323926748499994,25.59472309354999,-2.2773719179299996,-6.91200604603,0.0,0.0,True,RG
-2.2921451202,1.2323552704300003,25.594519044729996,-2.27741232344,-6.91210568315,0.0,0.0,True,RG
-2.2929123367,1.2323178649899997,25.594314989989996,-2.2774527300300003,-6.912205320389999,0.0,0.0,True,RG
-2.2936795515,1.2322804587400005,25.594110931140005,-2.277493136990001,-6.91230495754,0.0,0.0,True,RG
-2.2944467647,1.2322430494699992,25.593906867369995,-2.2775335449500007,-6.912404594809999,0.0,0.0,True,RG
-2.2952139764,1.23220564028,25.59370279858,-2.277573953090001,-6.912504231900001,0.0,0.0,True,RG
-2.2959811864,1.23216822828,25.593498723779994,-2.2776143634099997,-6.9126038692,0.0,0.0,True,RG
-2.2967483948,1.2321308162600004,25.59329464486,-2.277654772820001,-6.912703506519999,0.0,0.0,True,RG
-2.2975156015,1.23209340142,25.59309056102,-2.2776951844100015,-6.912803143860001,0.0,0.0,True,RG
-2.2982828067,1.23205598556,25.592886472159996,-2.2777355961900003,-6.912902781320001,0.0,0.0,True,RG
-2.2990500103,1.2320185688899996,25.592682378289997,-2.2777760091500014,-6.913002418690001,0.0,0.0,True,RG
-2.2998172122,1.2319811503000007,25.592478279299996,-2.2778164222900004,-6.91310205598,0.0,0.0,True,RG
-2.3005844126,1.2319437308,25.5922741754,-2.27785683641,-6.91320169348,0.0,0.0,True,RG
-2.3013516113,1.231906309280001,25.59207006558,-2.27789725182,-6.9133013311,0.0,0.0,True,RG
-2.3021188084,1.2318688858399998,25.59186595164,-2.2779376674200007,-6.91340096854,0.0,0.0,True,RG
-2.302886004,1.2318314616799988,25.591661832779995,-2.277978084000001,-6.9135006061999995,0.0,0.0,True,RG
-2.3036531979,1.2317940366100009,25.59145770881,-2.27801850087,-6.91360024387,0.0,0.0,True,RG
-2.3044203901,1.2317566084199996,25.591253579819995,-2.27805891981,-6.9136998815599995,0.0,0.0,True,RG
-2.3051875808,1.2317191804199994,25.591049445819998,-2.27809933794,-6.9137995191599995,0.0,0.0,True,RG
-2.3059547699,1.2316817504999995,25.590845306800002,-2.27813975835,-6.91389915678,0.0,0.0,True,RG
-2.3067219573,1.2316443187600008,25.59064116276,-2.27818017875,-6.913998794619999,0.0,0.0,True,RG
-2.3074891432,1.2316068859100002,25.590437013709995,-2.2782206003300005,-6.914098432369999,0.0,0.0,True,RG
-2.3082563274,1.23156945134,25.59023285974,-2.2782610220900006,-6.91419807014,0.0,0.0,True,RG
-2.30902351,1.231532015849999,25.590028700649995,-2.2783014450399994,-6.914297708030001,0.0,0.0,True,RG
-2.309790691,1.2314945783499995,25.58982453665,-2.278341869070002,-6.91439734593,0.0,0.0,True,RG
-2.3105578704,1.2314571399299987,25.589620368529996,-2.2783822931900004,-6.9144969837499985,0.0,0.0,True,RG
-2.3113250482,1.231419699599999,25.589416194499996,-2.2784227185799995,-6.9145966216799994,0.0,0.0,True,RG
-2.3120922243,1.231382257440001,25.589212015340003,-2.2784631451700004,-6.9146962597399995,0.0,0.0,True,RG
-2.3128593989,1.2313448153800013,25.589007831179995,-2.2785035718299995,-6.9147958977,0.0,0.0,True,RG
-2.3136265718,1.2313073702900013,25.588803642089996,-2.278543999680001,-6.9148955357899995,0.0,0.0,True,RG
-2.3143937431,1.231269924400001,25.5885994481,-2.2785844276,-6.9149951737799995,0.0,0.0,True,RG
-2.3151609129,1.231232477579999,25.588395248779996,-2.2786248578200015,-6.9150948119,0.0,0.0,True,RG
-2.315928081,1.2311950278499983,25.588191044649996,-2.278665287020001,-6.9151944501300004,0.0,0.0,True,RG
-2.3166952474,1.2311575780999995,25.587986836499997,-2.2787057185000004,-6.91529408818,0.0,0.0,True,RG
-2.3174624123,1.2311201265399987,25.587782622239995,-2.27874615006,-6.91539372654,0.0,0.0,True,RG
-2.3182295756,1.2310826731599995,25.587578403059997,-2.27878658281,-6.91549336472,0.0,0.0,True,RG
-2.3189967372,1.2310452186699998,25.587374178869997,-2.2788270156299997,-6.91559300301,0.0,0.0,True,RG
-2.3197638972,1.2310077623500004,25.587169949650004,-2.27886744975,-6.91569264123,0.0,0.0,True,RG
-2.3205310557,1.2309703051300007,25.586965716429997,-2.2789078848400006,-6.915792279649999,0.0,0.0,True,RG
-2.3212982125,1.230932845989999,25.586761477190002,-2.2789483202200005,-6.91589191809,0.0,0.0,True,RG
-2.3220653676,1.2308953859299991,25.58655723293,-2.278988756680001,-6.915991556450001,0.0,0.0,True,RG
-2.3228325212,1.2308579240600004,25.586352983559998,-2.279029193320001,-6.91609119492,0.0,0.0,True,RG
-2.3235996732,1.2308204610699982,25.586148729369995,-2.27906963215,-6.91619083341,0.0,0.0,True,RG
-2.3243668235,1.2307829963599997,25.585944471059996,-2.2791100700600007,-6.916290471819999,0.0,0.0,True,RG
-2.3251339722,1.230745529640001,25.58574020674,-2.2791505102500014,-6.91639011044,0.0,0.0,True,RG
-2.3259011193,1.2307080621099997,25.58553593751,-2.2791909505200003,-6.91648974897,0.0,0.0,True,RG
-2.3266682648,1.2306705935600006,25.585331663159998,-2.2792313918799993,-6.916589387619999,0.0,0.0,True,RG
-2.3274354087,1.230633123190001,25.58512738469,-2.27927183342,-6.916689026290001,0.0,0.0,True,RG
-2.328202551,1.2305956509099996,25.58492310041,-2.2793122762399998,-6.916788664869999,0.0,0.0,True,RG
-2.3289696916,1.2305581776100012,25.584718811010003,-2.279352720050001,-6.91688830367,0.0,0.0,True,RG
-2.3297368307,1.2305207024999998,25.584514517699997,-2.279393164030001,-6.9169879422800005,0.0,0.0,True,RG
-2.3305039681,1.2304832263700014,25.584310218269998,-2.2794336092000003,-6.91708758111,0.0,0.0,True,RG
-2.3312711039,1.2304457484299993,25.58410591383,-2.2794740555499997,-6.917187219950001,0.0,0.0,True,RG
-2.3320382381,1.2304082695699987,25.58390160437,-2.279514501980002,-6.91728685881,0.0,0.0,True,RG
-2.3328053707,1.2303707887000002,25.583697290999996,-2.279554949600002,-6.91738649768,0.0,0.0,True,RG
-2.3335725016,1.230333307109999,25.58349297161,-2.2795953984000015,-6.917486136469999,0.0,0.0,True,RG
-2.3343396309,1.2302958234999999,25.583288647099995,-2.2796358472800016,-6.91758577548,0.0,0.0,True,RG
-2.3351067587,1.230258338980001,25.583084318679997,-2.27967629735,-6.9176854145,0.0,0.0,True,RG
-2.3358738848,1.2302208526499996,25.582879984250006,-2.27971674759,-6.917785053529999,0.0,0.0,True,RG
-2.3366410093,1.2301833642000015,25.5826756447,-2.279757198920001,-6.91788469258,0.0,0.0,True,RG
-2.3374081321,1.2301458749399996,25.58247130024,-2.27979765152,-6.9179843316400005,0.0,0.0,True,RG
-2.3381752534,1.2301083848599996,25.582266951759998,-2.2798381042100004,-6.91808397072,0.0,0.0,True,RG
-2.338942373,1.2300708928699997,25.58206259727,-2.279878557979999,-6.918183609809999,0.0,0.0,True,RG
-2.3397094911,1.2300333988599994,25.581858237659993,-2.27991901294,-6.91828324902,0.0,0.0,True,RG
-2.3404766075,1.2299959039300004,25.58165387413,-2.2799594681799995,-6.91838288825,0.0,0.0,True,RG
-2.3412437222,1.2299584071999998,25.5814495047,-2.27999992439,-6.918482527379999,0.0,0.0,True,RG
-2.3420108354,1.2299209094400005,25.58124513004,-2.2800403818,-6.918582166739999,0.0,0.0,True,RG
-2.342777947,1.2298834099799993,25.581040751579998,-2.280080839379999,-6.9186818062,0.0,0.0,True,RG
-2.3435450569,1.2298459092900003,25.58083636699,-2.2801212981499988,-6.91878144539,0.0,0.0,True,RG
-2.3443121652,1.2298084070000006,25.5806319773,-2.28016175799,-6.918881084880001,0.0,0.0,True,RG
-2.3450792719,1.229770903589999,25.58042758279,-2.28020221801,-6.91898072419,0.0,0.0,True,RG
-2.345846377,1.2297333982599992,25.58022318406,-2.2802426793299997,-6.919080363620001,0.0,0.0,True,RG
-2.3466134805,1.2296958922199988,25.580018779519996,-2.2802831406200013,-6.91918000306,0.0,0.0,True,RG
-2.3473805823,1.2296583840600004,25.579814369860003,-2.2803236030999994,-6.91927964262,0.0,0.0,True,RG
-2.3481476825,1.2296208741899999,25.57960995619,-2.28036406675,-6.91937928219,0.0,0.0,True,RG
-2.3489147811,1.2295833633099995,25.579405536609993,-2.2804045315800003,-6.91947892167,0.0,0.0,True,RG
-2.3496818781,1.22954585041,25.579201111909995,-2.2804449965000004,-6.91957856127,0.0,0.0,True,RG
-2.3504489735,1.2295083368000013,25.5789966822,-2.2804854616000005,-6.91967820098,0.0,0.0,True,RG
-2.3512160672,1.2294708221700001,25.57879224867,-2.28052592878,-6.91977784071,0.0,0.0,True,RG
-2.3519831594,1.2294333046299988,25.578587808829997,-2.2805663962400002,-6.91987748025,0.0,0.0,True,RG
-2.3527502499,1.2293957871799992,25.57838336428,-2.280606863779999,-6.9199771201,0.0,0.0,True,RG
-2.3535173388,1.2293582669099996,25.578178914609996,-2.2806473334,-6.92007675977,0.0,0.0,True,RG
-2.354284426,1.229320746620001,25.57797446072,-2.2806878032099993,-6.920176399760001,0.0,0.0,True,RG
-2.3550515117,1.2292832235199995,25.57777000112,-2.2807282733000003,-6.920276039559999,0.0,0.0,True,RG
-2.3558185957,1.2292456994100003,25.577565536309997,-2.2807687444599996,-6.92037567937,0.0,0.0,True,RG
-2.3565856781,1.2292081744900003,25.57736106659,-2.280809216700001,-6.92047531929,0.0,0.0,True,RG
-2.3573527589,1.2291706476499995,25.577156591850002,-2.28084969013,-6.92057495923,0.0,0.0,True,RG
-2.3581198381,1.22913311879,25.57695211299,-2.28089016375,-6.920674599189999,0.0,0.0,True,RG
-2.3588869157,1.2290955891200013,25.57674762822,-2.2809306385399997,-6.92077423926,0.0,0.0,True,RG
-2.3596539916,1.22905805854,25.576543138439998,-2.2809711133100015,-6.920873879239999,0.0,0.0,True,RG
-2.3604210659,1.2290205260500002,25.57633864365,-2.2810115894599994,-6.92097351933,0.0,0.0,True,RG
-2.3611881386,1.228982991539999,25.57613414384,-2.2810520666,-6.921073159440001,0.0,0.0,True,RG
-2.3619552097,1.2289454563100008,25.575929639009995,-2.28109254402,-6.92117279947,0.0,0.0,True,RG
-2.3627222791,1.2289079190699987,25.57572513027,-2.2811330224199997,-6.92127243971,0.0,0.0,True,RG
-2.363489347,1.2288703809200001,25.575520615320002,-2.281173502189999,-6.921372080060001,0.0,0.0,True,RG
-2.3642564132,1.22883284086,25.57531609546,-2.2812139818399992,-6.92147172022,0.0,0.0,True,RG
