,E3b,PV3b,SST3b,VIP3b,thalE,thalI
202,0.7863554390116396,2.1609928014046513,0.5474144594976667,-1.0139506836104863,0.0,0.0
203,0.7863457473980591,2.1609778864054645,0.5474212897499462,-1.0139662003549907,0.0,0.0
204,0.786336439634961,2.1609635743945663,0.5474278116880918,-1.0139810989457954,0.0,0.0
205,0.7863275000272263,2.160949840124007,0.5474340390439731,-1.0139954045869732,0.0,0.0
206,0.7863189135732254,2.1609366594791517,0.5474399849705018,-1.0140091413925458,0.0,0.0
207,0.786310665930182,2.1609240094225237,0.5474456620628337,-1.0140223324385826,0.0,0.0
208,0.7863027433814973,2.160911867940716,0.5474510823790726,-1.0140349998125102,0.0,0.0
209,0.786295132805922,2.1609002139941955,0.5474562574604606,-1.0140471646597788,0.0,0.0
210,0.7862878216484541,2.1608890274698282,0.5474611983510459,-1.014058847228053,0.0,0.0
211,0.7862807978928645,2.160878289135976,0.5474659156168201,-1.01407006690907,0.0,0.0
212,0.7862740500357461,2.160867980600001,0.5474704193643183,-1.0140808422782932,0.0,0.0
213,0.7862675670619936,2.1608580842680496,0.5474747192586806,-1.0140911911324983,0.0,0.0
214,0.786261338421629,2.160848583306986,0.5474788245411748,-1.0141011305254093,0.0,0.0
215,0.7862553540078896,2.160839461608332,0.5474827440461784,-1.0141106768014914,0.0,0.0
216,0.7862496041365008,2.1608307037541294,0.5474864862176272,-1.0141198456280165,0.0,0.0
217,0.786244079526065,2.160822294984578,0.5474900591249298,-1.0141286520254922,0.0,0.0
218,0.7862387712794969,2.1608142211673793,0.5474934704783582,-1.014137110396549,0.0,0.0
219,0.7862336708664428,2.1608064687686657,0.5474967276439178,-1.0141452345533803,0.0,0.0
220,0.7862287701066255,2.1607990248254367,0.5474998376577059,-1.014153037743807,0.0,0.0
221,0.7862240611540596,2.160791876919416,0.5475028072397677,-1.0141605326760494,0.0,0.0
222,0.7862195364820852,2.1607850131522364,0.5475056428074576,-1.014167731542282,0.0,0.0
223,0.7862151888691724,2.160778422121896,0.5475083504883181,-1.0141746460410315,0.0,0.0
224,0.786211011385449,2.1607720929004053,0.5475109361324837,-1.014181287398488,0.0,0.0
225,0.7862069973799122,2.160766015012543,0.5475134053246234,-1.0141876663887892,0.0,0.0
226,0.7862031404682834,2.160760178415697,0.5475157633954318,-1.014193793353328,0.0,0.0
227,0.786199434521466,2.160754573480685,0.547518015432681,-1.0141996782191467,0.0,0.0
228,0.7861958736545767,2.160749190973535,0.5475201662918432,-1.0142053305164582,0.0,0.0
229,0.7861924522165118,2.160744022038152,0.5475222206062991,-1.0142107593953456,0.0,0.0
230,0.7861891647800234,2.1607390581798356,0.5475241827971411,-1.014215973641686,0.0,0.0
231,0.7861860061322734,2.1607342912495913,0.5475260570825855,-1.014220981692333,0.0,0.0
232,0.7861829712658375,2.1607297134291996,0.5475278474870027,-1.0142257916496047,0.0,0.0
233,0.7861800553701386,2.160725317216996,0.5475295578495827,-1.0142304112951113,0.0,0.0
234,0.7861772538232807,2.1607210954143334,0.547531191832641,-1.0142348481029528,0.0,0.0
235,0.7861745621842646,2.160717041112677,0.5475327529295829,-1.0142391092523262,0.0,0.0
236,0.7861719761855643,2.160713147681305,0.5475342444725336,-1.0142432016395642,0.0,0.0
237,0.7861694917260416,2.16070940875559,0.5475356696396476,-1.0142471318896442,0.0,0.0
238,0.7861671048641854,2.160705818225815,0.5475370314621082,-1.0142509063671858,0.0,0.0
239,0.7861648118116553,2.160702370226508,0.5475383328308276,-1.0142545311869702,0.0,0.0
240,0.7861626089271125,2.1606990591262627,0.5475395765028612,-1.0142580122239946,0.0,0.0
241,0.7861604927103274,2.1606958795180264,0.5475407651075407,-1.014261355123098,0.0,0.0
242,0.7861584597965436,2.160692826209819,0.5475419011523442,-1.014264565308169,0.0,0.0
243,0.7861565069510918,2.160689894215876,0.5475429870285076,-1.0142676479909625,0.0,0.0
244,0.7861546310642338,2.160687078748184,0.5475440250163889,-1.0142706081795376,0.0,0.0
245,0.7861528291462301,2.1606843752083895,0.5475450172905962,-1.0142734506863418,0.0,0.0
246,0.786151098322619,2.1606817791800657,0.5475459659248881,-1.014276180135956,0.0,0.0
247,0.7861494358296948,2.1606792864213222,0.5475468728968533,-1.014278800972511,0.0,0.0
248,0.7861478390101764,2.1606768928577305,0.5475477400923827,-1.0142813174668008,0.0,0.0
249,0.7861463053090587,2.160674594575561,0.547548569309938,-1.014283733723099,0.0,0.0
250,0.7861448322696336,2.1606723878153073,0.5475493622646297,-1.0142860536856948,0.0,0.0
251,0.7861434175296786,2.160670268965493,0.5475501205921066,-1.0142882811451597,0.0,0.0
